Attribute,Description,Valid Values,DependsOn,Required,Properties,Parent,DependsOn Component,Source,Validation Rules,Nonpreferred Terms,Ontology Identifier,Ontology Url,NCIt Code,Notes
LPL-1.02,Lucent Public License v1.02,,,FALSE,,Tool License,,EDAM,,,SPDX:LPL-1.02,https://spdx.org/licenses/LPL-1.02.html,,
LPPL-1.0,LaTeX Project Public License v1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:LPPL-1.0,https://spdx.org/licenses/LPPL-1.0.html,,
LPPL-1.1,LaTeX Project Public License v1.1,,,FALSE,,Tool License,,EDAM,,,SPDX:LPPL-1.1,https://spdx.org/licenses/LPPL-1.1.html,,
LPPL-1.2,LaTeX Project Public License v1.2,,,FALSE,,Tool License,,EDAM,,,SPDX:LPPL-1.2,https://spdx.org/licenses/LPPL-1.2.html,,
LPPL-1.3a,LaTeX Project Public License v1.3a,,,FALSE,,Tool License,,EDAM,,,SPDX:LPPL-1.3a,https://spdx.org/licenses/LPPL-1.3a.html,,
LPPL-1.3c,LaTeX Project Public License v1.3c,,,FALSE,,Tool License,,EDAM,,,SPDX:LPPL-1.3c,https://spdx.org/licenses/LPPL-1.3c.html,,
Latex2e,Latex2e License,,,FALSE,,Tool License,,EDAM,,,SPDX:Latex2e,https://spdx.org/licenses/Latex2e.html,,
Leptonica,Leptonica License,,,FALSE,,Tool License,,EDAM,,,SPDX:Leptonica,https://spdx.org/licenses/Leptonica.html,,
LiLiQ-P-1.1,Licence Libre du Québec – Permissive version 1.1,,,FALSE,,Tool License,,EDAM,,,SPDX:LiLiQ-P-1.1,https://spdx.org/licenses/LiLiQ-P-1.1.html,,
LiLiQ-R-1.1,Licence Libre du Québec – Réciprocité version 1.1,,,FALSE,,Tool License,,EDAM,,,SPDX:LiLiQ-R-1.1,https://spdx.org/licenses/LiLiQ-R-1.1.html,,
LiLiQ-Rplus-1.1,Licence Libre du Québec – Réciprocité forte version 1.1,,,FALSE,,Tool License,,EDAM,,,SPDX:LiLiQ-Rplus-1.1,https://spdx.org/licenses/LiLiQ-Rplus-1.1.html,,
Libpng,libpng License,,,FALSE,,Tool License,,EDAM,,,SPDX:Libpng,https://spdx.org/licenses/Libpng.html,,
MIT,MIT License,,,FALSE,,Tool License,,EDAM,,,SPDX:MIT,https://spdx.org/licenses/MIT.html,,
MIT-CMU,CMU License,,,FALSE,,Tool License,,EDAM,,,SPDX:MIT-CMU,https://spdx.org/licenses/MIT-CMU.html,,
MIT-advertising,Enlightenment License (e16),,,FALSE,,Tool License,,EDAM,,,SPDX:MIT-advertising,https://spdx.org/licenses/MIT-advertising.html,,
MIT-enna,enna License,,,FALSE,,Tool License,,EDAM,,,SPDX:MIT-enna,https://spdx.org/licenses/MIT-enna.html,,
MIT-feh,feh License,,,FALSE,,Tool License,,EDAM,,,SPDX:MIT-feh,https://spdx.org/licenses/MIT-feh.html,,
MITNFA,MIT +no-false-attribs license,,,FALSE,,Tool License,,EDAM,,,SPDX:MITNFA,https://spdx.org/licenses/MITNFA.html,,
MPL-1.0,Mozilla Public License 1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:MPL-1.0,https://spdx.org/licenses/MPL-1.0.html,,
MPL-1.1,Mozilla Public License 1.1,,,FALSE,,Tool License,,EDAM,,,SPDX:MPL-1.1,https://spdx.org/licenses/MPL-1.1.html,,
MPL-2.0,Mozilla Public License 2.0,,,FALSE,,Tool License,,EDAM,,,SPDX:MPL-2.0,https://spdx.org/licenses/MPL-2.0.html,,
MPL-2.0-no-copyleft-exception,Mozilla Public License 2.0 (no copyleft exception),,,FALSE,,Tool License,,EDAM,,,SPDX:MPL-2.0-no-copyleft-exception,https://spdx.org/licenses/MPL-2.0-no-copyleft-exception.html,,
MS-PL,Microsoft Public License,,,FALSE,,Tool License,,EDAM,,,SPDX:MS-PL,https://spdx.org/licenses/MS-PL.html,,
MS-RL,Microsoft Reciprocal License,,,FALSE,,Tool License,,EDAM,,,SPDX:MS-RL,https://spdx.org/licenses/MS-RL.html,,
MTLL,Matrix Template Library License,,,FALSE,,Tool License,,EDAM,,,SPDX:MTLL,https://spdx.org/licenses/MTLL.html,,
MakeIndex,MakeIndex License,,,FALSE,,Tool License,,EDAM,,,SPDX:MakeIndex,https://spdx.org/licenses/MakeIndex.html,,
MirOS,The MirOS Licence,,,FALSE,,Tool License,,EDAM,,,SPDX:MirOS,https://spdx.org/licenses/MirOS.html,,
Motosoto,Motosoto License,,,FALSE,,Tool License,,EDAM,,,SPDX:Motosoto,https://spdx.org/licenses/Motosoto.html,,
Multics,Multics License,,,FALSE,,Tool License,,EDAM,,,SPDX:Multics,https://spdx.org/licenses/Multics.html,,
Mup,Mup License,,,FALSE,,Tool License,,EDAM,,,SPDX:Mup,https://spdx.org/licenses/Mup.html,,
NASA-1.3,NASA Open Source Agreement 1.3,,,FALSE,,Tool License,,EDAM,,,SPDX:NASA-1.3,https://spdx.org/licenses/NASA-1.3.html,,
NBPL-1.0,Net Boolean Public License v1,,,FALSE,,Tool License,,EDAM,,,SPDX:NBPL-1.0,https://spdx.org/licenses/NBPL-1.0.html,,
NCSA,University of Illinois/NCSA Open Source License,,,FALSE,,Tool License,,EDAM,,,SPDX:NCSA,https://spdx.org/licenses/NCSA.html,,
NGPL,Nethack General Public License,,,FALSE,,Tool License,,EDAM,,,SPDX:NGPL,https://spdx.org/licenses/NGPL.html,,
NLOD-1.0,Norwegian Licence for Open Government Data (NLOD) 1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:NLOD-1.0,https://spdx.org/licenses/NLOD-1.0.html,,
NLPL,No Limit Public License,,,FALSE,,Tool License,,EDAM,,,SPDX:NLPL,https://spdx.org/licenses/NLPL.html,,
NOSL,Netizen Open Source License,,,FALSE,,Tool License,,EDAM,,,SPDX:NOSL,https://spdx.org/licenses/NOSL.html,,
NPL-1.0,Netscape Public License v1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:NPL-1.0,https://spdx.org/licenses/NPL-1.0.html,,
NPL-1.1,Netscape Public License v1.1,,,FALSE,,Tool License,,EDAM,,,SPDX:NPL-1.1,https://spdx.org/licenses/NPL-1.1.html,,
NPOSL-3.0,Non-Profit Open Software License 3.0,,,FALSE,,Tool License,,EDAM,,,SPDX:NPOSL-3.0,https://spdx.org/licenses/NPOSL-3.0.html,,
NRL,NRL License,,,FALSE,,Tool License,,EDAM,,,SPDX:NRL,https://spdx.org/licenses/NRL.html,,
NTP,NTP License,,,FALSE,,Tool License,,EDAM,,,SPDX:NTP,https://spdx.org/licenses/NTP.html,,
Naumen,Naumen Public License,,,FALSE,,Tool License,,EDAM,,,SPDX:Naumen,https://spdx.org/licenses/Naumen.html,,
NetCDF,NetCDF license,,,FALSE,,Tool License,,EDAM,,,SPDX:NetCDF,https://spdx.org/licenses/NetCDF.html,,
Newsletr,Newsletr License,,,FALSE,,Tool License,,EDAM,,,SPDX:Newsletr,https://spdx.org/licenses/Newsletr.html,,
Nokia,Nokia Open Source License,,,FALSE,,Tool License,,EDAM,,,SPDX:Nokia,https://spdx.org/licenses/Nokia.html,,
Not licensed,"No license has been specified or applied to the resource, so no usage rights beyond default copyright protections can be assumed.",,,FALSE,,Tool License,,EDAM,,,,,,
Noweb,Noweb License,,,FALSE,,Tool License,,EDAM,,,SPDX:Noweb,https://spdx.org/licenses/Noweb.html,,
Nunit,Nunit License,,,FALSE,,Tool License,,EDAM,,,SPDX:Nunit,https://spdx.org/licenses/Nunit.html,,
OCCT-PL,Open CASCADE Technology Public License,,,FALSE,,Tool License,,EDAM,,,SPDX:OCCT-PL,https://spdx.org/licenses/OCCT-PL.html,,
OCLC-2.0,OCLC Research Public License 2.0,,,FALSE,,Tool License,,EDAM,,,SPDX:OCLC-2.0,https://spdx.org/licenses/OCLC-2.0.html,,
ODbL-1.0,Open Data Commons Open Database License v1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:ODbL-1.0,https://spdx.org/licenses/ODbL-1.0.html,,
OFL-1.0,SIL Open Font License 1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:OFL-1.0,https://spdx.org/licenses/OFL-1.0.html,,
OFL-1.1,SIL Open Font License 1.1,,,FALSE,,Tool License,,EDAM,,,SPDX:OFL-1.1,https://spdx.org/licenses/OFL-1.1.html,,
OGTSL,Open Group Test Suite License,,,FALSE,,Tool License,,EDAM,,,SPDX:OGTSL,https://spdx.org/licenses/OGTSL.html,,
OLDAP-1.1,Open LDAP Public License v1.1,,,FALSE,,Tool License,,EDAM,,,SPDX:OLDAP-1.1,https://spdx.org/licenses/OLDAP-1.1.html,,
OLDAP-1.2,Open LDAP Public License v1.2,,,FALSE,,Tool License,,EDAM,,,SPDX:OLDAP-1.2,https://spdx.org/licenses/OLDAP-1.2.html,,
OLDAP-1.3,Open LDAP Public License v1.3,,,FALSE,,Tool License,,EDAM,,,SPDX:OLDAP-1.3,https://spdx.org/licenses/OLDAP-1.3.html,,
OLDAP-1.4,Open LDAP Public License v1.4,,,FALSE,,Tool License,,EDAM,,,SPDX:OLDAP-1.4,https://spdx.org/licenses/OLDAP-1.4.html,,
OLDAP-2.0,Open LDAP Public License v2.0 (or possibly 2.0A and 2.0B),,,FALSE,,Tool License,,EDAM,,,SPDX:OLDAP-2.0,https://spdx.org/licenses/OLDAP-2.0.html,,
OLDAP-2.0.1,Open LDAP Public License v2.0.1,,,FALSE,,Tool License,,EDAM,,,SPDX:OLDAP-2.0.1,https://spdx.org/licenses/OLDAP-2.0.1.html,,
OLDAP-2.1,Open LDAP Public License v2.1,,,FALSE,,Tool License,,EDAM,,,SPDX:OLDAP-2.1,https://spdx.org/licenses/OLDAP-2.1.html,,
OLDAP-2.2,Open LDAP Public License v2.2,,,FALSE,,Tool License,,EDAM,,,SPDX:OLDAP-2.2,https://spdx.org/licenses/OLDAP-2.2.html,,
OLDAP-2.2.1,Open LDAP Public License v2.2.1,,,FALSE,,Tool License,,EDAM,,,SPDX:OLDAP-2.2.1,https://spdx.org/licenses/OLDAP-2.2.1.html,,
OLDAP-2.2.2,Open LDAP Public License 2.2.2,,,FALSE,,Tool License,,EDAM,,,SPDX:OLDAP-2.2.2,https://spdx.org/licenses/OLDAP-2.2.2.html,,
OLDAP-2.3,Open LDAP Public License v2.3,,,FALSE,,Tool License,,EDAM,,,SPDX:OLDAP-2.3,https://spdx.org/licenses/OLDAP-2.3.html,,
OLDAP-2.4,Open LDAP Public License v2.4,,,FALSE,,Tool License,,EDAM,,,SPDX:OLDAP-2.4,https://spdx.org/licenses/OLDAP-2.4.html,,
OLDAP-2.5,Open LDAP Public License v2.5,,,FALSE,,Tool License,,EDAM,,,SPDX:OLDAP-2.5,https://spdx.org/licenses/OLDAP-2.5.html,,
OLDAP-2.6,Open LDAP Public License v2.6,,,FALSE,,Tool License,,EDAM,,,SPDX:OLDAP-2.6,https://spdx.org/licenses/OLDAP-2.6.html,,
OLDAP-2.7,Open LDAP Public License v2.7,,,FALSE,,Tool License,,EDAM,,,SPDX:OLDAP-2.7,https://spdx.org/licenses/OLDAP-2.7.html,,
OLDAP-2.8,Open LDAP Public License v2.8,,,FALSE,,Tool License,,EDAM,,,SPDX:OLDAP-2.8,https://spdx.org/licenses/OLDAP-2.8.html,,
OML,Open Market License,,,FALSE,,Tool License,,EDAM,,,SPDX:OML,https://spdx.org/licenses/OML.html,,
OPL-1.0,Open Public License v1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:OPL-1.0,https://spdx.org/licenses/OPL-1.0.html,,
OSET-PL-2.1,OSET Public License version 2.1,,,FALSE,,Tool License,,EDAM,,,SPDX:OSET-PL-2.1,https://spdx.org/licenses/OSET-PL-2.1.html,,
OSL-1.0,Open Software License 1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:OSL-1.0,https://spdx.org/licenses/OSL-1.0.html,,
OSL-1.1,Open Software License 1.1,,,FALSE,,Tool License,,EDAM,,,SPDX:OSL-1.1,https://spdx.org/licenses/OSL-1.1.html,,
OSL-2.0,Open Software License 2.0,,,FALSE,,Tool License,,EDAM,,,SPDX:OSL-2.0,https://spdx.org/licenses/OSL-2.0.html,,
OSL-2.1,Open Software License 2.1,,,FALSE,,Tool License,,EDAM,,,SPDX:OSL-2.1,https://spdx.org/licenses/OSL-2.1.html,,
OSL-3.0,Open Software License 3.0,,,FALSE,,Tool License,,EDAM,,,SPDX:OSL-3.0,https://spdx.org/licenses/OSL-3.0.html,,
OpenSSL,OpenSSL License,,,FALSE,,Tool License,,EDAM,,,SPDX:OpenSSL,https://spdx.org/licenses/OpenSSL.html,,
Other,A license not covered by any of the other listed values.,,,FALSE,,Tool License,,EDAM,,,SPDX:Other,https://spdx.org/licenses/Other.html,,
PDDL-1.0,Open Data Commons Public Domain Dedication & License 1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:PDDL-1.0,https://spdx.org/licenses/PDDL-1.0.html,,
PHP-3.0,PHP License v3.0,,,FALSE,,Tool License,,EDAM,,,SPDX:PHP-3.0,https://spdx.org/licenses/PHP-3.0.html,,
PHP-3.01,PHP License v3.01,,,FALSE,,Tool License,,EDAM,,,SPDX:PHP-3.01,https://spdx.org/licenses/PHP-3.01.html,,
Plexus,Plexus Classworlds License,,,FALSE,,Tool License,,EDAM,,,SPDX:Plexus,https://spdx.org/licenses/Plexus.html,,
PostgreSQL,PostgreSQL License,,,FALSE,,Tool License,,EDAM,,,SPDX:PostgreSQL,https://spdx.org/licenses/PostgreSQL.html,,
Proprietary,"A license under which the software's source code is not made publicly available and usage, modification, and redistribution are restricted by the copyright holder.",,,FALSE,,Tool License,,EDAM,,,SPDX:Proprietary,https://spdx.org/licenses/Proprietary.html,,
Python-2.0,Python License 2.0,,,FALSE,,Tool License,,EDAM,,,SPDX:Python-2.0,https://spdx.org/licenses/Python-2.0.html,,
QPL-1.0,Q Public License 1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:QPL-1.0,https://spdx.org/licenses/QPL-1.0.html,,
Qhull,Qhull License,,,FALSE,,Tool License,,EDAM,,,SPDX:Qhull,https://spdx.org/licenses/Qhull.html,,
RHeCos-1.1,Red Hat eCos Public License v1.1,,,FALSE,,Tool License,,EDAM,,,SPDX:RHeCos-1.1,https://spdx.org/licenses/RHeCos-1.1.html,,
RPL-1.1,Reciprocal Public License 1.1,,,FALSE,,Tool License,,EDAM,,,SPDX:RPL-1.1,https://spdx.org/licenses/RPL-1.1.html,,
RPL-1.5,Reciprocal Public License 1.5,,,FALSE,,Tool License,,EDAM,,,SPDX:RPL-1.5,https://spdx.org/licenses/RPL-1.5.html,,
RPSL-1.0,RealNetworks Public Source License v1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:RPSL-1.0,https://spdx.org/licenses/RPSL-1.0.html,,
RSA-MD,RSA Message-Digest License,,,FALSE,,Tool License,,EDAM,,,SPDX:RSA-MD,https://spdx.org/licenses/RSA-MD.html,,
RSCPL,Ricoh Source Code Public License,,,FALSE,,Tool License,,EDAM,,,SPDX:RSCPL,https://spdx.org/licenses/RSCPL.html,,
Rdisc,Rdisc License,,,FALSE,,Tool License,,EDAM,,,SPDX:Rdisc,https://spdx.org/licenses/Rdisc.html,,
Ruby,Ruby License,,,FALSE,,Tool License,,EDAM,,,SPDX:Ruby,https://spdx.org/licenses/Ruby.html,,
SAX-PD,Sax Public Domain Notice,,,FALSE,,Tool License,,EDAM,,,SPDX:SAX-PD,https://spdx.org/licenses/SAX-PD.html,,
SCEA,SCEA Shared Source License,,,FALSE,,Tool License,,EDAM,,,SPDX:SCEA,https://spdx.org/licenses/SCEA.html,,
SGI-B-1.0,SGI Free Software License B v1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:SGI-B-1.0,https://spdx.org/licenses/SGI-B-1.0.html,,
SGI-B-1.1,SGI Free Software License B v1.1,,,FALSE,,Tool License,,EDAM,,,SPDX:SGI-B-1.1,https://spdx.org/licenses/SGI-B-1.1.html,,
SGI-B-2.0,SGI Free Software License B v2.0,,,FALSE,,Tool License,,EDAM,,,SPDX:SGI-B-2.0,https://spdx.org/licenses/SGI-B-2.0.html,,
SISSL,Sun Industry Standards Source License v1.1,,,FALSE,,Tool License,,EDAM,,,SPDX:SISSL,https://spdx.org/licenses/SISSL.html,,
SISSL-1.2,Sun Industry Standards Source License v1.2,,,FALSE,,Tool License,,EDAM,,,SPDX:SISSL-1.2,https://spdx.org/licenses/SISSL-1.2.html,,
SMLNJ,Standard ML of New Jersey License,,,FALSE,,Tool License,,EDAM,,,SPDX:SMLNJ,https://spdx.org/licenses/SMLNJ.html,,
SMPPL,Secure Messaging Protocol Public License,,,FALSE,,Tool License,,EDAM,,,SPDX:SMPPL,https://spdx.org/licenses/SMPPL.html,,
SNIA,SNIA Public License 1.1,,,FALSE,,Tool License,,EDAM,,,SPDX:SNIA,https://spdx.org/licenses/SNIA.html,,
SPL-1.0,Sun Public License v1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:SPL-1.0,https://spdx.org/licenses/SPL-1.0.html,,
SWL,Scheme Widget Library (SWL) Software License Agreement,,,FALSE,,Tool License,,EDAM,,,SPDX:SWL,https://spdx.org/licenses/SWL.html,,
Saxpath,Saxpath License,,,FALSE,,Tool License,,EDAM,,,SPDX:Saxpath,https://spdx.org/licenses/Saxpath.html,,
Sendmail,Sendmail License,,,FALSE,,Tool License,,EDAM,,,SPDX:Sendmail,https://spdx.org/licenses/Sendmail.html,,
SimPL-2.0,Simple Public License 2.0,,,FALSE,,Tool License,,EDAM,,,SPDX:SimPL-2.0,https://spdx.org/licenses/SimPL-2.0.html,,
Sleepycat,Sleepycat License,,,FALSE,,Tool License,,EDAM,,,SPDX:Sleepycat,https://spdx.org/licenses/Sleepycat.html,,
Spencer-86,Spencer License 86,,,FALSE,,Tool License,,EDAM,,,SPDX:Spencer-86,https://spdx.org/licenses/Spencer-86.html,,
Spencer-94,Spencer License 94,,,FALSE,,Tool License,,EDAM,,,SPDX:Spencer-94,https://spdx.org/licenses/Spencer-94.html,,
Spencer-99,Spencer License 99,,,FALSE,,Tool License,,EDAM,,,SPDX:Spencer-99,https://spdx.org/licenses/Spencer-99.html,,
SugarCRM-1.1.3,SugarCRM Public License v1.1.3,,,FALSE,,Tool License,,EDAM,,,SPDX:SugarCRM-1.1.3,https://spdx.org/licenses/SugarCRM-1.1.3.html,,
TCL,TCL/TK License,,,FALSE,,Tool License,,EDAM,,,SPDX:TCL,https://spdx.org/licenses/TCL.html,,
TMate,TMate Open Source License,,,FALSE,,Tool License,,EDAM,,,SPDX:TMate,https://spdx.org/licenses/TMate.html,,
TORQUE-1.1,TORQUE v2.5+ Software License v1.1,,,FALSE,,Tool License,,EDAM,,,SPDX:TORQUE-1.1,https://spdx.org/licenses/TORQUE-1.1.html,,
TOSL,Trusster Open Source License,,,FALSE,,Tool License,,EDAM,,,SPDX:TOSL,https://spdx.org/licenses/TOSL.html,,
UPL-1.0,Universal Permissive License v1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:UPL-1.0,https://spdx.org/licenses/UPL-1.0.html,,
Unicode-TOU,Unicode Terms of Use,,,FALSE,,Tool License,,EDAM,,,SPDX:Unicode-TOU,https://spdx.org/licenses/Unicode-TOU.html,,
Unlicense,The Unlicense,,,FALSE,,Tool License,,EDAM,,,SPDX:Unlicense,https://spdx.org/licenses/Unlicense.html,,
VOSTROM,VOSTROM Public License for Open Source,,,FALSE,,Tool License,,EDAM,,,SPDX:VOSTROM,https://spdx.org/licenses/VOSTROM.html,,
VSL-1.0,Vovida Software License v1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:VSL-1.0,https://spdx.org/licenses/VSL-1.0.html,,
Vim,Vim License,,,FALSE,,Tool License,,EDAM,,,SPDX:Vim,https://spdx.org/licenses/Vim.html,,
W3C,W3C Software Notice and License (2002-12-31),,,FALSE,,Tool License,,EDAM,,,SPDX:W3C,https://spdx.org/licenses/W3C.html,,
W3C-19980720,W3C Software Notice and License (1998-07-20),,,FALSE,,Tool License,,EDAM,,,SPDX:W3C-19980720,https://spdx.org/licenses/W3C-19980720.html,,
WTFPL,Do What The F*ck You Want To Public License,,,FALSE,,Tool License,,EDAM,,,SPDX:WTFPL,https://spdx.org/licenses/WTFPL.html,,
Watcom-1.0,Sybase Open Watcom Public License 1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:Watcom-1.0,https://spdx.org/licenses/Watcom-1.0.html,,
Wsuipa,Wsuipa License,,,FALSE,,Tool License,,EDAM,,,SPDX:Wsuipa,https://spdx.org/licenses/Wsuipa.html,,
X11,X11 License,,,FALSE,,Tool License,,EDAM,,,SPDX:X11,https://spdx.org/licenses/X11.html,,
XFree86-1.1,XFree86 License 1.1,,,FALSE,,Tool License,,EDAM,,,SPDX:XFree86-1.1,https://spdx.org/licenses/XFree86-1.1.html,,
XSkat,XSkat License,,,FALSE,,Tool License,,EDAM,,,SPDX:XSkat,https://spdx.org/licenses/XSkat.html,,
Xerox,Xerox License,,,FALSE,,Tool License,,EDAM,,,SPDX:Xerox,https://spdx.org/licenses/Xerox.html,,
Xnet,X.Net License,,,FALSE,,Tool License,,EDAM,,,SPDX:Xnet,https://spdx.org/licenses/Xnet.html,,
YPL-1.0,Yahoo! Public License v1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:YPL-1.0,https://spdx.org/licenses/YPL-1.0.html,,
YPL-1.1,Yahoo! Public License v1.1,,,FALSE,,Tool License,,EDAM,,,SPDX:YPL-1.1,https://spdx.org/licenses/YPL-1.1.html,,
ZPL-1.1,Zope Public License 1.1,,,FALSE,,Tool License,,EDAM,,,SPDX:ZPL-1.1,https://spdx.org/licenses/ZPL-1.1.html,,
ZPL-2.0,Zope Public License 2.0,,,FALSE,,Tool License,,EDAM,,,SPDX:ZPL-2.0,https://spdx.org/licenses/ZPL-2.0.html,,
ZPL-2.1,Zope Public License 2.1,,,FALSE,,Tool License,,EDAM,,,SPDX:ZPL-2.1,https://spdx.org/licenses/ZPL-2.1.html,,
Zed,Zed License,,,FALSE,,Tool License,,EDAM,,,SPDX:Zed,https://spdx.org/licenses/Zed.html,,
Zend-2.0,Zend License v2.0,,,FALSE,,Tool License,,EDAM,,,SPDX:Zend-2.0,https://spdx.org/licenses/Zend-2.0.html,,
Zimbra-1.3,Zimbra Public License v1.3,,,FALSE,,Tool License,,EDAM,,,SPDX:Zimbra-1.3,https://spdx.org/licenses/Zimbra-1.3.html,,
Zimbra-1.4,Zimbra Public License v1.4,,,FALSE,,Tool License,,EDAM,,,SPDX:Zimbra-1.4,https://spdx.org/licenses/Zimbra-1.4.html,,
Zlib,zlib License,,,FALSE,,Tool License,,EDAM,,,SPDX:Zlib,https://spdx.org/licenses/Zlib.html,,
bzip2-1.0.5,bzip2 and libbzip2 License v1.0.5,,,FALSE,,Tool License,,EDAM,,,SPDX:bzip2-1.0.5,https://spdx.org/licenses/bzip2-1.0.5.html,,
bzip2-1.0.6,bzip2 and libbzip2 License v1.0.6,,,FALSE,,Tool License,,EDAM,,,SPDX:bzip2-1.0.6,https://spdx.org/licenses/bzip2-1.0.6.html,,
curl,curl License,,,FALSE,,Tool License,,EDAM,,,SPDX:curl,https://spdx.org/licenses/curl.html,,
diffmark,diffmark license,,,FALSE,,Tool License,,EDAM,,,SPDX:diffmark,https://spdx.org/licenses/diffmark.html,,
dvipdfm,dvipdfm License,,,FALSE,,Tool License,,EDAM,,,SPDX:dvipdfm,https://spdx.org/licenses/dvipdfm.html,,
eGenix,eGenix.com Public License 1.1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:eGenix,https://spdx.org/licenses/eGenix.html,,
gSOAP-1.3b,gSOAP Public License v1.3b,,,FALSE,,Tool License,,EDAM,,,SPDX:gSOAP-1.3b,https://spdx.org/licenses/gSOAP-1.3b.html,,
gnuplot,gnuplot License,,,FALSE,,Tool License,,EDAM,,,SPDX:gnuplot,https://spdx.org/licenses/gnuplot.html,,
iMatix,iMatix Standard Function Library Agreement,,,FALSE,,Tool License,,EDAM,,,SPDX:iMatix,https://spdx.org/licenses/iMatix.html,,
libtiff,libtiff License,,,FALSE,,Tool License,,EDAM,,,SPDX:libtiff,https://spdx.org/licenses/libtiff.html,,
mpich2,mpich2 License,,,FALSE,,Tool License,,EDAM,,,SPDX:mpich2,https://spdx.org/licenses/mpich2.html,,
psfrag,psfrag License,,,FALSE,,Tool License,,EDAM,,,SPDX:psfrag,https://spdx.org/licenses/psfrag.html,,
psutils,psutils License,,,FALSE,,Tool License,,EDAM,,,SPDX:psutils,https://spdx.org/licenses/psutils.html,,
xinetd,xinetd License,,,FALSE,,Tool License,,EDAM,,,SPDX:xinetd,https://spdx.org/licenses/xinetd.html,,
xpp,XPP License,,,FALSE,,Tool License,,EDAM,,,SPDX:xpp,https://spdx.org/licenses/xpp.html,,
zlib-acknowledgement,zlib/libpng License with Acknowledgement,,,FALSE,,Tool License,,EDAM,,,SPDX:zlib-acknowledgement,https://spdx.org/licenses/zlib-acknowledgement.html,,
