Attribute,Description,Valid Values,DependsOn,Required,Properties,Parent,DependsOn Component,Source,Validation Rules,Nonpreferred Terms,Ontology Identifier,Ontology Url,NCIt Code,Notes
Asciminib,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Ascrinvacumab,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Ashwagandha Root Powder Extract,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
ASP4132,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Aspacytarabine,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Asparaginase,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Asparaginase Erwinia chrysanthemi,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Astatine At 211 Anti-CD38 Monoclonal Antibody OKT10-B10,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Astatine At 211 Anti-CD45 Monoclonal Antibody BC8-B10,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Astuprotimut-R,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Asulacrine,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Asulacrine Isethionate,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Asunercept,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
At 211 Monoclonal Antibody 81C6,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Atamestane,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Atezolizumab,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Atiprimod,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Atiprimod Dihydrochloride,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Atiprimod Dimaleate,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
ATM Inhibitor M 3541,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
ATM Kinase Inhibitor AZD0156,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
ATM Kinase Inhibitor AZD1390,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Atorvastatin Calcium,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Atorvastatin Sodium,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
ATR Inhibitor RP-3500,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
ATR Kinase Inhibitor BAY1895344,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
ATR Kinase Inhibitor M1774,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
ATR Kinase Inhibitor M6620,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
ATR Kinase Inhibitor VX-803,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Atrasentan Hydrochloride,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Attenuated Listeria monocytogenes CRS-100,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Attenuated Live Listeria Encoding HPV 16 E7 Vaccine ADXS11-001,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Attenuated Measles Virus Encoding SCD Transgene TMV-018,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Atuveciclib,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Audencel,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Auranofin,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Aurora A Kinase Inhibitor LY3295668,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Aurora A Kinase Inhibitor LY3295668 Erbumine,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Aurora A Kinase Inhibitor MK5108,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Aurora A Kinase Inhibitor TAS-119,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Aurora A Kinase/Tyrosine Kinase Inhibitor ENMD-2076,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Aurora B Serine/Threonine Kinase Inhibitor TAK-901,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Aurora B/C Kinase Inhibitor GSK1070916A,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Aurora kinase A/B inhibitor TT-00420,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Aurora Kinase Inhibitor AMG 900,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Aurora Kinase Inhibitor BI 811283,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Aurora Kinase Inhibitor MLN8054,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Aurora Kinase Inhibitor PF-03814735,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Aurora Kinase Inhibitor SNS-314,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Aurora Kinase Inhibitor TTP607,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Aurora Kinase/VEGFR2 Inhibitor CYC116,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous ACTR-CD16-CD28-expressing T-lymphocytes ACTR707,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous AFP Specific T Cell Receptor Transduced T Cells C-TCR055,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-BCMA CAR T-cells PHE885,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-BCMA CAR-transduced T-cells KITE-585,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-BCMA CD8+ CAR T-cells Descartes-11,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-BCMA-CAR Expressing Stem Memory T-cells P-BCMA-101,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-BCMA-CAR-4-1BB-CD3zeta-expressing CD4+/CD8+ T-lymphocytes JCARH125,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-BCMA-CAR-4-1BB-CD3zeta-expressing Memory T-lymphocytes bb21217,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-BCMA-CAR-4-1BB-CD3zeta-expressing T-cells C-CAR088,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-BCMA-CAR-4-1BB-CD3zeta-expressing T-cells CT053,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-BCMA-CAR-expressing CD4+/CD8+ T-lymphocytes FCARH143,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-CD123 CAR-T Cells,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-CD19 CAR T-cells 19(T2)28z1xx,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-CD19 CAR T-cells IM19,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-CD19 CAR TCR-zeta/4-1BB-transduced T-lymphocytes huCART19,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-CD19 CAR-4-1BB-CD3zeta-expressing T-cells CNCT19,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-CD19 CAR-CD28 T-cells ET019002,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-CD19 CAR-CD3zeta-4-1BB-expressing T-cells PZ01,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-CD19 CAR-expressing T-lymphocytes CLIC-1901,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-CD19 Chimeric Antigen Receptor T-cells AUTO1,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-CD19 Chimeric Antigen Receptor T-cells SJCAR19,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-CD19 T-cell Receptor T cells ET190L1,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-CD19 TAC-T cells TAC01-CD19,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-CD19/CD20 Bispecific Nanobody-based CAR-T cells,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-CD19/CD22 CAR T-cells AUTO3,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-CD19CAR-4-1BB-CD3zeta-EGFRt-expressing CD4+/CD8+ Central Memory T-lymphocytes JCAR014,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-CD19CAR-HER2t/CD22CAR-EGFRt-expressing T-cells,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-CD20 CAR Transduced CD4/CD8 Enriched T-cells MB-CART20.1,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-CD22 CAR-4-1BB-TCRz-transduced T-lymphocytes CART22-65s,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-EGFR CAR-transduced CXCR 5-modified T-lymphocytes,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-FLT3 CAR T Cells AMG 553,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-HLA-A*02/AFP TCRm-expressing T-cells ET140202,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-HLA-A*0201/AFP CAR T-cells ET1402L1,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-ICAM-1-CAR-CD28-4-1BB-CD3zeta-expressing T-cells AIC100,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-kappa Light Chain CAR-CD28-expressing T-lymphocytes,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-NY-ESO-1/LAGE-1 TCR-transduced c259 T Lymphocytes GSK3377794,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-PD-1 Antibody-activated Tumor-infiltrating Lymphocytes,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Anti-PSMA CAR-T Cells P-PSMA-101,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous AXL-targeted CAR T-cells CCT301-38,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous B-cell/Monocyte-presenting HER2/neu Antigen Vaccine BVAC-B,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous BCMA-targeted CAR T Cells CC-98633,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous BCMA-targeted CAR T Cells LCAR-B4822M,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Bi-epitope BCMA-targeted CAR T-cells JNJ-68284528,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Bispecific BCMA/CD19-targeted CAR-T Cells GC012F,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Bispecific CD19/CD22-targeted CAR-T Cells GC022,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Bone Marrow-derived CD34/CXCR4-positive Stem Cells AMR-001,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous CAR-mbIL15-Safety Switch T-cells PRGN-3005,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous CAR-mbIL15-Safety Switch T-cells PRGN-3006,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous CD123-4SCAR-expressing T-cells 4SCAR123,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous CD19 CAR-expressing CD4+/CD8+ T-cells MB-CART19.1,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous CD19-targeted CAR T Cells CC-97540,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous CD19-targeted CAR T Cells JWCAR029,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous CD19-targeted CAR-T Cells GC007F,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous CD19/PD-1 Bispecific CAR-T Cells,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous CD20-4SCAR-expressing T-cells 4SCAR20,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous CD22-4SCAR-expressing T-cells 4SCAR22,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous CD38-4SCAR-expressing T-cells 4SCAR38,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Clonal Neoantigen T Cells ATL001,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous CRISPR-edited Anti-CD19 CAR T Cells XYF19,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Deep IL-15 Primed T-cells TRQ15-01,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Dendritic Cell Vaccine ACT2001,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Dendritic Cell-based Immunotherapeutic AV0113,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous FRa-4SCAR-expressing T-cells 4SCAR-FRa,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Genetically-modified MAGE-A4 C1032 CD8alpha T Cells,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Genetically-modified MAGE-A4 C1032 T Cells,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Heat-Shock Protein 70 Peptide Vaccine AG-858,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous HPV16 E7-specific HLA-A*02:01-restricted TCR Gene Engineered Lymphocytes KITE-439,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous LMP1/LMP2/EBNA1-specific HLA-A02:01/24:02/11:01-restricted TCR-expressing T-lymphocytes YT-E001,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous MAGE-A3/A6-specific TCR Gene-engineered Lymphocytes KITE-718,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous MCPyV-specific HLA-A02-restricted TCR-transduced CD4+ and CD8+ T-cells FH-MCVA2TCR,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Mesenchymal Stem Cells Apceth_101,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Mesothelin-specific Human mRNA CAR-transfected PBMCs MCY-M11,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Monocyte-derived Lysate-pulsed Dendritic Cell Vaccine PV-001-DC,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Multi-lineage Potential Cells,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Nectin-4/FAP-targeted CAR-T Cells,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous NKG2D CAR T-cells CYAD-02,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous NKG2D CAR-CD3zeta-DAP10-expressing T-Lymphocytes CYAD-01,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Pancreatic Adenocarcinoma Lysate and mRNA-loaded Dendritic Cell Vaccine,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Peripheral Blood Lymphocytes from Ibrutinib-treated Chronic Lymphocytic Leukemia Patients IOV-2001,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Prostate Cancer Antigen-expressing Dendritic Cell Vaccine BPX-101,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Prostate Stem Cell Antigen-specific CAR T Cells BPX-601,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Rapamycin-resistant Th1/Tc1 Cells RAPA-201,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous ROR2-targeted CAR T-cells CCT301-59,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous TAAs-loaded Autologous Dendritic Cells AV-GBM-1,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous TCR-engineered T-cells IMA201,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous TCR-engineered T-cells IMA202,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous TCR-engineered T-cells IMA203,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous TCRm-expressing T-cells ET140203,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Tetravalent Dendritic Cell Vaccine MIDRIX4-LUNG,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Tumor Infiltrating Lymphocytes LN-144,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Tumor Infiltrating Lymphocytes LN-145,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Tumor Infiltrating Lymphocytes LN-145-S1,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Tumor Infiltrating Lymphocytes MDA-TIL,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Autologous Universal CAR-expressing T-lymphocytes UniCAR02-T,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Avadomide,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Avadomide Hydrochloride,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Avapritinib,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Avdoralimab,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Avelumab,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Aviscumine,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Avitinib Maleate,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Axalimogene Filolisbac,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Axatilimab,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Axicabtagene Ciloleucel,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Axitinib,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
AXL Inhibitor DS-1205c,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
AXL Inhibitor SLC-391,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
AXL Receptor Tyrosine Kinase/cMET Inhibitor BPI-9016M,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
AXL/ FLT3/VEGFR2 Inhibitor KC1036,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Axl/Mer Inhibitor INCB081776,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Axl/Mer Inhibitor PF-07265807,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Azacitidine,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Azapicyl,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Azaribine,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Azaserine,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Azathioprine,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Azimexon,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Azintuxizumab Vedotin,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Aziridinylbenzoquinone RH1,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Azotomycin,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Azurin:50-77 Cell Penetrating Peptide p28,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
B-Raf/VEGFR-2 Inhibitor RAF265,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Babaodan Capsule,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Bacillus Calmette-Guerin Substrain Connaught Live Antigen,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Bactobolin,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Bafetinib,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Balixafortide,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Balstilimab,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Baltaleucel-T,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Banoxantrone,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Barasertib,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Bardoxolone,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Bardoxolone Methyl,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Baricitinib,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Batabulin,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Batabulin Sodium,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Batimastat,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Bavituximab,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Bazedoxifene,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Bazlitoran,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
BC-819 Plasmid/Polyethylenimine Complex,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
BCG Solution,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
BCG Tokyo-172 Strain Solution,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
BCG Vaccine,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Bcl-2 Inhibitor APG 2575,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Bcl-2 Inhibitor BCL201,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Bcl-2 Inhibitor BGB-11417,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Bcl-2 Inhibitor LP-108,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Bcl-2 Inhibitor S65487,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Bcl-Xs Adenovirus Vaccine,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
BCMA x CD3 T-cell Engaging Antibody CC-93269,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
BCMA-CD19 Compound CAR T Cells,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
BCMA/CD3e Tri-specific T-cell Activating Construct HPN217,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Bcr-Abl Kinase Inhibitor K0706,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Bcr-Abl Kinase Inhibitor PF-114,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
BCR-ABL/KIT/AKT/ERK Inhibitor HQP1351,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Beauvericin,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Becatecarin,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Belagenpumatucel-L,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Belantamab Mafodotin,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Belapectin,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Belimumab,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Belinostat,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Belotecan Hydrochloride,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Belvarafenib,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Belzutifan,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Bemarituzumab,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Bemcentinib,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Bempegaldesleukin,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Benaxibine,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Bendamustine,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Bendamustine Hydrochloride,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Bendamustine-containing Nanoparticle-based Formulation RXDX-107,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Benzaldehyde Dimethane Sulfonate,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Benzoylphenylurea,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Berberine Chloride,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Bermekimab,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Bersanlimab,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
Berubicin Hydrochloride,,,,FALSE,,Therapeutic Agent,,CDS Imaging V1.0,,,,,,
