Attribute,Description,Valid Values,DependsOn,Required,Properties,Parent,DependsOn Component,Source,Validation Rules,Nonpreferred Terms,Ontology Identifier,Ontology Url,NCIt Code,Notes
Dynamic Contrast-Enhanced Magnetic Resonance Imaging,A type of contrast-enhanced MRI that allows observation of functional properties in addition to structural properties.,,,FALSE,,Assay,,,,"DYNAMIC CONTRAST ENHANCED MRI, DCE MRI, DCE, DCE-MRI",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C62665,C62665,
Dynamic Force Spectroscopy,"The technique of measuring the emission and absorption of different wavelengths (spectra) of visible and non-visible light. This can be done via a spectroscope, which consists of a slit, prism, collimator lens, object lens, and a grating.",,,FALSE,,Assay,,CHMO,,Dynamic force spectroscopy,CHMO:0001122,http://purl.obolibrary.org/obo/CHMO_0001122,,
Dynamic Light Scattering,"A type of spectroscopy that utilizes a laser beam to irradiate a sample containing particles in suspension, resulting in light scattering. Rapid fluctuations in scattering intensity, around a mean value at a certain angle, occur because of particle diffusion and are dependent upon on particle size. The calculated correlation function yields a diffusion coefficient, for a given temperature and viscosity, which can be used to calculate particle size.",,,FALSE,,Assay,,,,"Dynamic light scattering, Photon Correlation Spectroscopy, DYNAMIC LIGHT SCATTERING, Quasi-elastic Light Scattering, PCS, DLS, Quasi-Elastic Light Scattering",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C62329,C62329,
Dynamic Susceptibility Contrast-Enhanced Magnetic Resonance Imaging,"A type of magnetic resonance imaging that uses the transient signal reduction induced by the first pass of gadolinium chelate through the brain vessels to calculate cerebral blood flow maps, and to determine the ratio between the cerebral blood volume in the lesion and the cerebral blood volume in normal tissue.",,,FALSE,,Assay,,,,"DYNAMIC SUSCEPTIBILITY-CONTRAST MRI, Dynamic Susceptibility Contrast-Enhanced MRI, DSC, DSC-MRI",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C116453,C116453,
ELISA,"A type of enzyme immunoassay in which an antigen or antibody is bound to a solid substrate (e.g., microplate or beads) and interacts with an enzyme-linked antibody or antigen in solution.",,,FALSE,,Assay,,,,"Enzyme-linked Immunosorbent Assay, enzyme-linked immunosorbent assay",,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C16553,C16553,
Efferocytosis Assay,,,,FALSE,,Assay,,PMID,,Efferocytosis assay,PMID:27815871,https://pubmed.ncbi.nlm.nih.gov/27815871/,,
Electron Diffraction,Any form of microscopy in which the interactions of electrons with the specimens are used to provide information about the final structure of that specimen.,,,FALSE,,Assay,,CMO,,Electron diffraction,CHMO:0000142,http://purl.obolibrary.org/obo/CHMO_0000142,,
Electron Microscopy,Any form of microscopy in which the interactions of electrons with the specimens are used to provide information about the final structure of that specimen.,,,FALSE,,Assay,,,,Electron microscopy,,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C16854,C16854,
Electron Paramagnetic Resonance Spectroscopy,"The technique of measuring the emission and absorption of different wavelengths (spectra) of visible and non-visible light. This can be done via a spectroscope, which consists of a slit, prism, collimator lens, object lens, and a grating.",,,FALSE,,Assay,,ERO,,"Electron spin resonance (ESR) spectroscopy, EPR spectroscopy",ERO:0001093,http://purl.obolibrary.org/obo/ERO_0001093,,
Electrophoretic Mobility Shift Assay,A molecular biology technique used to detect the interaction of a DNA binding protein with its cognate binding sequence.  Labeled DNAs were reacted with crude cell extracts and the complexes are run through a non-denaturing polyacrylamide gel.  The migration of the labeled DNA through the gel will be slower by being bound.  This shift in electrophoretic mobility indicates functional binding between the protein and the DNA.,,,FALSE,,Assay,,,,"EMSA, Electrophoretic Mobility Shift Assay, Gel Shift Assay",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C19362,C19362,
Electrospray Ionization Time-of-Flight Mass Spectrometry,"An analytical technique wherein ions are separated according to their ratio of charge to mass. From the mass spectrum produced, the atomic weight of the particle can be deduced.",,,FALSE,,Assay,,CHMO,,Electrospray ionization time-of-flight mass spectrometry,CHMO:0000736,http://purl.obolibrary.org/obo/CHMO_0000736,,
Endotoxin Assay,,,,FALSE,,Assay,,,,Endotoxin assay,,,,
Energy-Dispersive X-Ray Spectroscopy,A technique in crystallography in which the pattern produced by the diffraction of x-rays through the closely spaced lattice of atoms in a crystal is recorded and then analyzed to reveal the nature of that lattice.,,,FALSE,,Assay,,,,"Energy-dispersive x-ray spectroscopy, Energy-dispersive X-ray spectroscopy",C78869,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C78869,,
Enzyme Activity Assay,,,,FALSE,,Assay,,MMO,,"Lipoprotein Lipase Activity Assays, Enzyme activity assay",MMO:0000444,http://purl.obolibrary.org/obo/MMO_0000444,,
Enzyme-Linked Immunospot Assay,,,,FALSE,,Assay,,OBI,,"ELISOPOT (enzyme-linked immunospot) assay; ELISpot, Enzyme-linked immunospot assay",OBI:0600031,http://purl.obolibrary.org/obo/OBI_0600031,,
Epidemiological Method,"Epidemiological methods involve sophisticated statistics and higher mathematics.  These methods allow epidemiologists to address issues like non-experimental studies of mechanistic questions in disease etiology, including studies of the impact of the social position of individuals in different social contexts.",,,FALSE,,Assay,,,,"Epidemiology, Method, Epidemiological method, Epidemiological Technique, Epidemiological Method",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C16555,C16555,
FAIRE-Seq,"A molecular genetic technique that depletes a biological sample of nucleosomal DNA and then subjects the non-nucleosome-associated DNA to next-generation sequencing. Since nucleosome disruption of chromatin is indicative of active sites of DNA transcription, this technique can isolate DNA sequences that are involved in transcriptional regulation. First, a sample is treated with formaldehyde to form DNA-protein crosslinks, followed by sample lysis and sonication. The processed sample is subjected to phenol/chloroform extraction and the DNA in the aqueous phase is analyzed using next-generation sequencing techniques.",,,FALSE,,Assay,,,,"Formaldehyde-Assisted Isolation of Regulatory Elements Sequencing, Faire-seq",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C106051,C106051,
FISH,"Any jawed or jawless organisms in the phylum Chordata including the jawless fish, armored fish, cartilaginous fish, ray-finned fish and lobe-finned fish.",,,FALSE,,Assay,,,,"RNA -FISH analysis, RNA FISH imaging",C17563,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C17563,,
Flow Cytometry,"A technique for counting, examining or sorting microscopic particles suspended in a stream of fluid. The cells are placed in a fluid (with or without light-sensitive dye) and passed in a stream before a laser or other type of light.",,,FALSE,,Assay,,,,"Flow cytometry, flow cytometry, FLOW CYTOMETRY",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C16585,C16585,
Fluorescence Activated Cell Sorting,Selection and deposition of individual cells of a particular phenotype from a mixed population into a separate tube or tissue culture plate by the use of a fluorescence-activated cell sorter (FACS) and fluorescently-labeled antibodies specific for surface molecules on the cells to be sorted.,,,FALSE,,Assay,,,,"Fluorescence Activated Cell Sorting, FACS, Fractionation, Fluorescence Activated Cell Sorting, Fluorescence activated cell sorting",,https://ncithesaurus.nci.nih.gov/ncitbrowser/pages/concept_details.jsf?dictionary=NCI_Thesaurus&version=21.02d&code=C17353&ns=ncit&type=properties&key=null&b=1&n=0&vse=null,C17353,
Fluorescence Correlation Spectroscopy,"The technique of measuring the emission and absorption of different wavelengths (spectra) of visible and non-visible light. This can be done via a spectroscope, which consists of a slit, prism, collimator lens, object lens, and a grating.",,,FALSE,,Assay,,CHMO,,Fluorescence correlation spectroscopy,CHMO:0000288,http://purl.obolibrary.org/obo/CHMO_0000288,,
Fluorescence Imaging,An imaging technique that uses fluorescent dye to achieve the desired image.,,,FALSE,,Assay,,,,"Fluorescence Imaging, Fluorescence imaging",,https://ncithesaurus.nci.nih.gov/ncitbrowser/pages/concept_details.jsf?dictionary=NCI_Thesaurus&version=21.02d&code=C116489&ns=ncit&type=properties&key=n615214545&b=1&n=0&vse=null,C116489,
Fluorescence Lifetime Imaging Microscopy,An imaging technique that produces spatially resolved images based on the differences in the excited state decay rates of fluorescent compounds in a sample.,,,FALSE,,Assay,,,,"FLIM, Fluorescence Lifetime Imaging Microscopy, FLUORESCENT LIFETIME IMAGING MICROSCOPY",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C154786,C154786,Rancho added 1/7/22
Fluorescence Microscopy,"The use of a special microscope to see objects that give off fluorescent light. For example, cells or tissue can be treated with a substance that contains a fluorescent dye. The dye lights up when viewed under a microscope with a special light.",,,FALSE,,Assay,,,,"Fluorescence microscopy, FLUORESCENT MICROSCOPY, Microscopy, Light, Fluorescence, Fluorescence Microscopy, fluorescence microscopy, Fluorescence Light Microscopy",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C16856,C16856,
Fluorescence Recovery After Photo-Bleaching,"The use of a special microscope to see objects that give off fluorescent light. For example, cells or tissue can be treated with a substance that contains a fluorescent dye. The dye lights up when viewed under a microscope with a special light.",,,FALSE,,Assay,,CHMO,,"Fluorescence recovery after photo-bleaching, FRAP",CHMO:0000065,http://purl.obolibrary.org/obo/CHMO_0000065,,
Fluorescent Antibody Procedure,An immunological procedure in which the antibodies are coupled with molecules which fluoresce under ultra violet (UV) light. This makes them particularly suitable for detection of specific antigens in tissues or on cells.,,,FALSE,,Assay,,,,"Immunofluorescence, immunofluorescence, Immunologic, Immunofluorescence, FLUORESCENT IMMUNOASSAY, Fluorescent Antibody Procedure, Quantitative Immunofluorescence, Immunofluorescence Assay, Fluorescent Antibody Assay",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C17370,C17370,
Fluorescent Cell Barcoding,An immunological procedure in which the antibodies are coupled with molecules which fluoresce under ultra violet (UV) light. This makes them particularly suitable for detection of specific antigens in tissues or on cells.,,,FALSE,,Assay,,PMID,,Fluorescent cell barcoding,PMID:33960644,https://pubmed.ncbi.nlm.nih.gov/33960644/,,
"Fluorescent In Situ Sequencing ","Use of a DNA or RNA probe to detect the presence of complementary sequences in chromosomes, cells, or tissues. (NCI)",,,FALSE,,Assay,,EFO,,"FISSEQ, Fluorescent in situ sequencing , Fluorescent In Situ Sequencing of RNA",EFO:0008990,http://www.ebi.ac.uk/efo/EFO_0008990,,
Focused Ion Beam Scanning Electron Microscopy,"Technique of electron microscopy in which the specimen is coated with heavy metal and then scanned by an electron beam. The resolution is not as great as with transmission electron microscopy, but preparation is easier (often by fixation followed by critical point drying), the depth of focus is relatively enormous, the surface of a specimen can be seen (though not the interior unless the specimen is cracked open) and the image is aesthetically pleasing.",,,FALSE,,Assay,,,,Focused ion beam scanning electron microscopy,,https://pubmed.ncbi.nlm.nih.gov/24707797/,,
Forster Resonance Energy Transfer,,,,FALSE,,Assay,,,,,,,,
Fourier Transform Ion Cyclotron Resonance Mass Spectrometry,A type of mass spectrometry that uses the cyclotron frequency of ions in a fixed magnetic field to determine their ionic mass-to-charge ratio.,,,FALSE,,Assay,,,,"Fourier transform ion cyclotron resonance mass spectrometry, Fourier Transform Ion Cyclotron Resonance Mass Spectrometry",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C116571,C116571,
Fourier-Transform Infrared Spectroscopy,A type of mass spectrometry that uses the cyclotron frequency of ions in a fixed magnetic field to determine their ionic mass-to-charge ratio.,,,FALSE,,Assay,,CHMO,,Fourier-transform infrared spectroscopy,CHMO:0000636,http://purl.obolibrary.org/obo/CHMO_0000636,,
Gas Chromatography Mass Spectrometry,"An analytical technique wherein gas chromatography is coupled to mass spectrometry in order to separate, identify, and quantify substances in a sample.",,,FALSE,,Assay,,,,"Gas Chromatography/Mass Spectrometry, GC/MS",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C111203,C111203,
Gelatin Zymography,An SDS-PAGE based procedure used to identify matrix metalloproteinases.,,,FALSE,,Assay,,,,"Gelatin zymography, Gelatin Substrate Zymography",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C19835,C19835,
Genotyping,The determination of the nucleotide sequence of the genetic material at a specific locus.,,,FALSE,,Assay,,,,"GENOTYPE, Genotype Analysis, Genotype Assay",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C45447,C45447,
Global Chromatin Profiling,,,,FALSE,,Assay,,OBI,,"Global chromatin profiling, global chromatin profiling by mass spectrometry assay",OBI:0002961,http://purl.obolibrary.org/obo/OBI_0002961,,Added by Brynn 5/3/2022 for DeepDive Data
Global Run-On Sequencing,,,,FALSE,,Assay,,EFO,,"GRO-seq, Global run-on sequencing",EFO:0005227,http://www.ebi.ac.uk/efo/EFO_0005227,,
Graphite Furnace Atomic Absorption Spectrometry,A technique utilizing a scanning probe to image and analyze the surface of a material with atomic-level resolution.,,,FALSE,,Assay,,CHMO,,"GFAAS, Graphite furnace atomic absorption spectrometry",CHMO:0000239,http://purl.obolibrary.org/obo/CHMO_0000239,,
HL-Chip,"A molecular genetic technique that combines chromatin immunoprecipitation (ChIP) with massively parallel DNA sequencing to map the binding sites of DNA-associated proteins in a sample of cells. First, crosslinked protein-DNA complexes are isolated using ChIP. Next, the crosslinks are broken, the proteins are removed and the purified DNA is modified with adaptor oligonucleotides to facilitate massively parallel DNA sequencing. Following sequencing, the DNA sequences that are obtained can be mapped to their genomic locations.",,,FALSE,,Assay,,PubMed,,"Hierarchical Loading Microwell Chip, Hl-chip",pmid:32348757,https://www.ncbi.nlm.nih.gov/labs/pmc/articles/PMC7583657/,,
HPLC-MSMS,,,,FALSE,,Assay,,,,High-Performance Liquid Chromatography/Tandem Mass Spectrometry,C120691,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C120691,,
Hematoxylin and Eosin Staining Method,"Hematoxylin-and-eosin, or H&E, is a routine staining procedure of tissue sections. This staining method uses two separate dyes, one staining the nucleus and the other staining the cytoplasm and connective tissue. Hematoxylin is a dark purplish dye that stains the chromatin (nuclear material) within the nucleus. Eosin is an orangish-pink to red dye that stains the cytoplasmic material including connective tissue and collagen.",,,FALSE,,Assay,,,,"Hematoxylin and Eosin Staining, H and E Staining, HEMATOXYLIN AND EOSIN STAIN, Hematoxylin and Eosin, H and E, Haemotoxylin and Eosin (H&E), H&E Stain, H&E Staining, H and E Staining Method, H&E Staining Method, H&E",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C23011,C23011,
Hi-C,,,,FALSE,,Assay,,EFO,,"Hi-C Mapping, Hi-C 20, HI-C, Hi-c",EFO:0007693,http://www.ebi.ac.uk/efo/EFO_0007693,,
HiChIP,"A method that combines chromosome conformation capture, proximity ligation and chromatin immunoprecipitation to isolate DNA from a biospecimen, create a genomic library and analyze 3D chromatin organization.",,,FALSE,,Assay,,,,PLAC-Seq,,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C179435,C179435,
High Throughput Screening,Use of robots and other automated techniques to screen large numbers of samples.,,,FALSE,,Assay,,,,"High-throughput Drug Screen, High Throughput Assay, High-Throughput Drug Screen",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C18472,C18472,
High-Content Screen,,,,FALSE,,Assay,,EFO,,"High-content screen, high content screen",EFO:0007550,http://www.ebi.ac.uk/efo/EFO_0007550,,
Hydrogels,,,,FALSE,,Assay,,,,"Gel matrices, Hydro Gel matrices, Biopolymers gel techniques, mechanics of hydrogels",,https://en.wikipedia.org/wiki/Hydrogel,,
Hydrophilic Interaction Chromatography,,,,FALSE,,Assay,,CHMO,,"HILIC , Hydrophilic interaction chromatography",CHMO:0002262,http://purl.obolibrary.org/obo/CHMO_0002262,,Added by Rancho 03/01/2022
Image Cytometry,A flow cytometry technique that utilizes mass spectrometry to detect antibodies labeled with heavy metal ion tags that are bound to antigens of interest on single cells.,,,FALSE,,Assay,,,,"Image cytometry, Image Cytometry",,,,
Imaging,An imaging technique that uses fluorescent dye to achieve the desired image.,,,FALSE,,Assay,,,,"Type of imaging, Protein Complex Imaging, Diagnostic Imaging Technique, imaging and animal model, multi modal imaging, IMAGING_METHOD, quantitative imaging, Live Cell Imaging, imaging type, Imaging Procedures, Medical Imaging, imaging procedure, imaging, Imaging Technique, imaging_type",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C17369,C17369,
Immobilized Metal Affinity Chromatography,A method to purify proteins or peptides from a mixture that leverages their affinity to positively charged ions immobilized on NTA-agarose beads.,,,FALSE,,Assay,,,,"IMAC, Immobilized metal affinity chromatography",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C161789,C161789,
ImmunoFISH,,,,FALSE,,Assay,,EFO,,"Immuno-FISH, Immunofish, immunofluorescence and in-situ hybridization",EFO:0011016,http://www.ebi.ac.uk/efo/EFO_0011016,,
Immunoassay,"An immunological procedure used for the microscopic examination of tissues.  It involves the usage of enzyme-antibody or enzyme-antigen conjugates, antienzyme antibodies, or enzyme-antienzyme complexes.",,,FALSE,,Assay,,MMO,,"IMMUNOASSAY, Immunoenzyme Procedure",MMO_0000098,https://www.ebi.ac.uk/ols/ontologies/mmo/terms?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FMMO_0000098,NCIt,
Immunocytochemistry,"A method for the detection of proteins or antigens on samples of cells that are grown in monolayers or in suspension and deposited on slides, using antibodies or other biomolecules that bind the target and can be visualized through a chemical process.",,,FALSE,,Assay,,,,ICC,,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C17731,C17731,
Immunohistochemistry Staining Method,"Immunohistochemical staining techniques allow for the visualization of antigens via the sequential application of a specific antibody to the antigen (primary antibody), a secondary antibody to the primary antibody and an enzyme complex with a chromogenic substrate. The enzymatic activation of the chromogen results in a visible reaction product at the antigen site. The specimen may then be counterstained and coverslipped. Results are interpreted using a light microscope and aid in the differential diagnosis of pathophysiological processes, which may or may not be associated with a particular antigen.",,,FALSE,,Assay,,,,"Immunohistochemistry, immunohistochemistry, Cell/Tissue, Immunohistochemistry, IHC, Immunohistochemistry (IHC)",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C23020,C23020,
Immunoprecipitation,"Antigen aggregation with antibody, in the right ratios, to cause precipitation. (NCI)",,,FALSE,,Assay,,,,"IP, IMMUNOPRECIPITATION",,https://ncithesaurus.nci.nih.gov/ncitbrowser/pages/concept_details.jsf?dictionary=NCI_Thesaurus&version=21.02d&code=C16724&ns=ncit&type=properties&key=853920638&b=1&n=0&vse=null,C16724,
In Situ Hybridization,"Use of a DNA or RNA probe to detect the presence of complementary sequences in chromosomes, cells, or tissues. (NCI)",,,FALSE,,Assay,,,,"Genetics, in situ Hybridization, In Situ Hybridization, IN SITU HYBRIDIZATION, ISH, in situ Hybridization, In situ hybridization",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C17562,C17562,
In Vitro Cell Killing Assay,,,,FALSE,,Assay,,OBI,,In vitro cell killing assay,OBI:0000903,http://purl.obolibrary.org/obo/OBI_0000903,,
In Vitro Model,,,,FALSE,,Assay,,,,"In vitro model, In Vitro Model",,https://ncithesaurus.nci.nih.gov/ncitbrowser/pages/concept_details.jsf?dictionary=NCI_Thesaurus&version=21.02d&code=C19146&ns=ncit&type=properties&key=null&b=1&n=0&vse=null,C19146,
In Vitro Selection,,,,FALSE,,Assay,,EDAM,,"In vitro selection, In Vitro Selection",operation:3795,http://edamontology.org/operation_3795,,
In Vitro Translation,,,,FALSE,,Assay,,ERO,,"Mammalian In Vitro Translation Assay, In vitro translation",ERO:0000906,http://purl.obolibrary.org/obo/ERO_0000906,,Added by Victor 08/29/2022
In Vivo Bioluminescence,,,,FALSE,,Assay,,ERO,,"in vivo bioluminescence, In vivo bioluminescence",ERO:0000651,http://purl.obolibrary.org/obo/ERO_0000651,,
In-Cell Western Assay,"Any method to measure the number of dividing cells in a culture, or to measure the change in the proportion of cells that are dividing.",,,FALSE,,Assay,,BAO,,In-cell western assay,BAO:0002423,http://www.bioassayontology.org/bao#BAO_0002423,,
Inductively-Coupled Plasma Mass Spectrometry,A mass spectrometry technique that uses inductively-coupled plasma generated from argon gas to atomize and ionize a sample. The resulting ions are separated and analyzed using a mass spectrometer.,,,FALSE,,Assay,,,,"ICPMS, Inductively Coupled Plasma Mass Spectrometry, ICP-MS",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C62328,C62328,
Interference Reflection Microscopy,The use of various technologies to resolve the structure or features of objects too small or fine to naturally be seen by eye.,,,FALSE,,Assay,,,,"Interference reflection microscopy, Interference Reflection Microscopy",,https://en.wikipedia.org/wiki/Interference_reflection_microscopy,,
Intravital Microscopy,The use of various technologies to resolve the structure or features of objects too small or fine to naturally be seen by eye.,,,FALSE,,Assay,,ERO,,Intravital microscopy,ERO:0001638,http://purl.obolibrary.org/obo/ERO_0001638,,
Invasion Assay,,,,FALSE,,Assay,,,,Invasion assay,,,,
Karyotyping,"The preparation, analysis, and interpretation of a karyotype, the representation of the chromosome set of a cell.",,,FALSE,,Assay,,,,"KARYOTYPING, Karyotype, Karotype Analysis, Genetics, Karyotyping",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C16768,C16768,
Knife-Edge Scanning Microscopy,"Technique of electron microscopy in which the specimen is coated with heavy metal and then scanned by an electron beam. The resolution is not as great as with transmission electron microscopy, but preparation is easier (often by fixation followed by critical point drying), the depth of focus is relatively enormous, the surface of a specimen can be seen (though not the interior unless the specimen is cracked open) and the image is aesthetically pleasing.",,,FALSE,,Assay,,PMID,,Knife-edge scanning microscopy,PMID:18638197,https://pubmed.ncbi.nlm.nih.gov/18638197/,,added by Rancho on 2/23/2022
L1000 mRNA Profiling Assay,,,,FALSE,,Assay,,BAO,,"L1000 mrna profiling assay, L1000",BAO:0010046,http://www.bioassayontology.org/bao#BAO_0010046,,Added by Brynn 5/3/2022
Lattice Light Sheet Microscopy,"The use of a special microscope to see objects that give off fluorescent light. For example, cells or tissue can be treated with a substance that contains a fluorescent dye. The dye lights up when viewed under a microscope with a special light.",,,FALSE,,Assay,,,,"Lattice Light Sheet Microscopy, Lattice light sheet microscopy",,https://en.wikipedia.org/wiki/Lattice_light-sheet_microscopy,,
Liquid Chromatography Mass Spectrometry,"LC/MS is a hyphenated technique, combining the separation power of liquid chromatography (LC), an analytical chromatographic technique for separating ions or molecules dissolved in a solvent, with the detection power of mass spectrometry(MS), a technique to separate gas phase ions according their m/z (mass to charge ratio) value. Used for drug screening, pharmacology studies, environmental analyses and forensics.",,,FALSE,,Assay,,,,"LC-MS, Liquid Chromatography/Mass Spectrometry, Liquid Chromatography-Mass Spectrometry, LC/MS",,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&code=C18475&ns=ncit,C18475,
Liquid Chromatography/Tandem Mass Spectrometry,"An analytical technique wherein liquid chromatography is coupled to tandem mass spectrometry in order to separate, identify, and quantify substances in a sample.",,,FALSE,,Assay,,CHMO,,"LC/MS/MS, LC/MS-MS, Liquid chromatography/tandem mass spectrometry, LC-MSMS",,http://purl.obolibrary.org/obo/CHMO_0000701,CHMO:0000701,
Low-Vacuum Scanning Electron Microscopy,"Technique of electron microscopy in which the specimen is coated with heavy metal and then scanned by an electron beam. The resolution is not as great as with transmission electron microscopy, but preparation is easier (often by fixation followed by critical point drying), the depth of focus is relatively enormous, the surface of a specimen can be seen (though not the interior unless the specimen is cracked open) and the image is aesthetically pleasing.",,,FALSE,,Assay,,PMID,,"LV-SEM, Low-vacuum scanning electron microscopy",PMID:29546719,https://pubmed.ncbi.nlm.nih.gov/29546719/,,Added by Rancho on 2/23/2022
Luciferase Reporter Assay,,,,FALSE,,Assay,,BAO,,Luciferase reporter assay,BAO:0002661,http://www.bioassayontology.org/bao#BAO_0002661,,
Luminescent Cell Viability Assay,A colorimetric assay that can assess the viability of cells by quantitation of the reduction of a yellow tetrazolium salt substrate to a product that has a purple color. This assay can measure the cytotoxicity of a chemical or drug by determining the affect of treatment on cell viability.,,,FALSE,,Assay,,,,"Luminescent Cell Viability assay, Luminescent cell viability assay",,,,
MALDI-TOF Mass Spectrometry,"An analytical technique wherein ions are separated according to their ratio of charge to mass. From the mass spectrum produced, the atomic weight of the particle can be deduced.",,,FALSE,,Assay,,,,"Matrix-Assisted Laser Desorption/Ionization Time-of-Flight Mass Spectrometry, Matrix-Assisted Laser Desorption/Ionization-Time of Flight Mass Spectrometry, Matrix-Assisted Laser Desorption Ionization Time-of-Flight MS, MALDI Mass Spectrometry, MALDI-TOF",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C19935,C19935,
MEMA Cell Growth Assay,"Any method to measure the number of dividing cells in a culture, or to measure the change in the proportion of cells that are dividing.",,,FALSE,,Assay,,BAO,,"MEMA, Mema cell growth assay",BAO:0010060,http://www.bioassayontology.org/bao#BAO_0010060,,Added by Brynn 5/3/2022
MNase-Seq,"A molecular genetic technique that combines chromatin immunoprecipitation (ChIP) with massively parallel DNA sequencing to map the binding sites of DNA-associated proteins in a sample of cells. First, crosslinked protein-DNA complexes are isolated using ChIP. Next, the crosslinks are broken, the proteins are removed and the purified DNA is modified with adaptor oligonucleotides to facilitate massively parallel DNA sequencing. Following sequencing, the DNA sequences that are obtained can be mapped to their genomic locations.",,,FALSE,,Assay,,EFO,,"Mnase-seq, MNase-seq",EFO:0003751,http://www.ebi.ac.uk/efo/EFO_0003751,,
MULTI-Seq,"A molecular genetic technique that combines chromatin immunoprecipitation (ChIP) with massively parallel DNA sequencing to map the binding sites of DNA-associated proteins in a sample of cells. First, crosslinked protein-DNA complexes are isolated using ChIP. Next, the crosslinks are broken, the proteins are removed and the purified DNA is modified with adaptor oligonucleotides to facilitate massively parallel DNA sequencing. Following sequencing, the DNA sequences that are obtained can be mapped to their genomic locations.",,,FALSE,,Assay,,,,"multiplexing using lipid-tagged indices for single-cell and single-nucleus RNA sequencing, MULTI-seq, Multi-seq",,https://www.nature.com/articles/s41592-019-0433-8,,
Macrophage Polarization Assay,,,,FALSE,,Assay,,,,"macrophage polarization assay, Macrophage polarization assay",,,,
