Attribute,Description,Valid Values,DependsOn,Required,Properties,Parent,DependsOn Component,Source,Validation Rules,Nonpreferred Terms,Ontology Identifier,Ontology Url,NCIt Code,Notes
Vestibule of mouth,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Vertebral column,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Vallecula,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Vagina; NOS",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Uvula,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Uterus; NOS",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Uterine adnexa,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Urinary system; NOS",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Urethra,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Ureteric orifice,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Ureter,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Urachus,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Upper-outer quadrant of breast,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Upper-inner quadrant of breast,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Upper third of esophagus,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Short bones of upper limb and associated joints,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Rib; sternum; clavicle and associated joints",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Peripheral nerves and autonomic nervous system of upper limb and shoulder,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Peripheral nerves and autonomic nervous system of trunk; NOS",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Peripheral nerves and autonomic nervous system of thorax,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Peripheral nerves and autonomic nervous system of pelvis,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Peripheral nerves and autonomic nervous system of lower limb and hip,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Peripheral nerves and autonomic nervous system of head; face; and neck",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Peripheral nerves and autonomic nervous system of abdomen,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Retina,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Reticuloendothelial system; NOS",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Renal pelvis,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Rectum; NOS",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Rectosigmoid junction,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Pyriform sinus,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Pylorus,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Prostate gland,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Prepuce,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Posterior wall of oropharynx,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Posterior wall of nasopharynx,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Overlapping lesion of corpus uteri,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Overlapping lesion of connective; subcutaneous and other soft tissues",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Overlapping lesion of colon,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Overlapping lesion of cervix uteri,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Overlapping lesion of breast,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Overlapping lesion of brain,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Overlapping lesion of bladder,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Overlapping lesion of biliary tract,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Overlapping lesion of accessory sinuses,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Overlapping lesion of rectum; anus and anal canal",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Overlapping lesion of peripheral nerves and autonomic nervous system,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Overlapping lesion of heart; mediastinum and pleura",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Overlapping lesion of eye and adnexa,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Overlapping lesion of brain and central nervous system,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Overlapping lesion of bones; joints and articular cartilage of limbs",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Overlapping lesion of bones; joints and articular cartilage",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Posterior wall of hypopharynx,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Posterior wall of bladder,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Posterior mediastinum,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Postcricoid region,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Pleura; NOS",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
