Attribute,Description,Valid Values,DependsOn,Required,Properties,Parent,DependsOn Component,Source,Validation Rules,Nonpreferred Terms,Ontology Identifier,Ontology Url,NCIt Code,Notes
Diffuse Large B-Cell Lymphoma,"A type of B-cell non-Hodgkin lymphoma (cancer of the immune system) that is usually aggressive (fast-growing). It is the most common type of non-Hodgkin lymphoma, and is marked by rapidly growing tumors in the lymph nodes, spleen, liver, bone marrow, or other organs. Other symptoms include fever, night sweats, and weight loss. There are several subtypes of diffuse large B-cell lymphoma.",,,FALSE,,Tumor Type,,ICD-O-3,,"Diffuse Large B-Cell Lymphoma (DLBCL), DLBCL",NCIT:C8851,http://purl.obolibrary.org/obo/NCIT_C8851,C8851,
Ductal Breast Carcinoma In Situ,"A noninvasive condition in which abnormal cells are found in the lining of a breast duct. The abnormal cells have not spread outside the duct to other tissues in the breast. In some cases, ductal carcinoma in situ may become invasive cancer and spread to other tissues, although it is not known at this time how to predict which lesions will become invasive.",,,FALSE,,Tumor Type,,,,"Non-Invasive Intraductal Breast Adenocarcinoma, Non-Infiltrating Ductal Carcinoma of the Breast, Ductal Carcinoma In Situ, Non-Infiltrating Intraductal Adenocarcinoma of Breast, Non-Invasive Ductal Breast Carcinoma, Non-Invasive Ductal Adenocarcinoma of Breast, Intraductal Breast Carcinoma, Intraductal Carcinoma in situ of Breast, Non-Infiltrating Ductal Breast Carcinoma, Intraductal carcinoma in situ of Breast, Non-Invasive Intraductal Adenocarcinoma of the Breast, Non-Infiltrating Intraductal Adenocarcinoma of the Breast, Intraductal Carcinoma of Breast, Intraductal Carcinoma, Breast Ductal Carcinoma In Situ, Ductal carcinoma in situ, intraductal carcinoma, Non-Infiltrating Ductal Adenocarcinoma of Breast, Non-Infiltrating Ductal Carcinoma of Breast, Non-Invasive Ductal Adenocarcinoma of the Breast, Non-Invasive Ductal Carcinoma of Breast, Non-Invasive Intraductal Adenocarcinoma of Breast, Non-Infiltrating Intraductal Breast Adenocarcinoma, Ductal Carcinoma In Situ of the Breast, Ductal Carcinoma In Situ (DCIS), Ductal Carcinoma in situ, Non-Infiltrating Intraductal Adenocarcinoma, Non-Infiltrating Intraductal Carcinoma",NCIT:C2924,http://purl.obolibrary.org/obo/NCIT_C2924,C2924,
Dysembryoplastic Neuroepithelial Neoplasm,"A neoplasm of the nervous system that arises from the neuroepithelial tissues.  Representative examples include astrocytic tumors, oligodendroglial tumors, ependymal tumors, and primitive neuroectodermal tumors.",,,FALSE,,Tumor Type,,,,"DNT, Dysembryoplastic Neuroepithelial Tumor, DNET, Dysembryoplastic neuroepithelial tumor",NCIT:C9505,http://purl.obolibrary.org/obo/NCIT_C9505,C9505,
Endometrial Carcinoma,"Cancer that forms in the tissue lining the uterus (the small, hollow, pear-shaped organ in a woman's pelvis in which a fetus develops). Most endometrial cancers are adenocarcinomas (cancers that begin in cells that make and release mucus and other fluids).",,,FALSE,,Tumor Type,,,,"UCEC, Carcinoma of the Endometrium, endometrial cancer, Endometrial Cancer, Carcinoma of Endometrium, Uterine Corpus Endomential Carcinoma",NCIT:C7558,http://purl.obolibrary.org/obo/NCIT_C7558,C7558,
Endometrial Neoplasm,"A benign, borderline, or malignant neoplasm that affects the endometrium.",,,FALSE,,Tumor Type,,,,"Tumor of the Endometrium, Endometrium Neoplasm, Neoplasm of Endometrium, Endometrial Tumor, Endometrium Tumor, Tumor of Endometrium, Neoplasm of the Endometrium",NCIT:C3012,http://purl.obolibrary.org/obo/NCIT_C3012,C3012,
Ependymoma,A type of brain tumor that begins in cells lining the spinal cord central canal (fluid-filled space down the center) or the ventricles (fluid-filled spaces of the brain). Ependymomas may also form in the choroid plexus (tissue in the ventricles that makes cerebrospinal fluid).,,,FALSE,,Tumor Type,,,,"WHO Grade 2 Ependymal Neoplasm, WHO Grade II Ependymal Tumor, CNS, ependymoma, WHO Grade 2 Ependymal Tumor, WHO Grade II Ependymal Neoplasm",NCIT:C3017,http://purl.obolibrary.org/obo/NCIT_C3017,C3017,
Esophageal Adenocarcinoma,"A malignant tumor with glandular differentiation arising predominantly from Barrett mucosa in the lower third of the esophagus.  Rare examples of esophageal adenocarcinoma deriving from ectopic gastric mucosa in the upper esophagus have also been reported.  Grossly, esophageal adenocarcinomas are similar to esophageal squamous cell carcinomas.  Microscopically, adenocarcinomas arising in the setting of Barrett esophagus are typically papillary and/or tubular.  The prognosis is poor.",,,FALSE,,Tumor Type,,,,"Adenocarcinoma of Esophagus, Esophagus Adenocarcinoma, Adenocarcinoma, Adenocarcinoma of the Esophagus, Adenocarcinoma - esophagus, Adenocarcinoma of the esophagus",NCIT:C4025,http://purl.obolibrary.org/obo/NCIT_C4025,C4025,Added by Brynn 05-09-2022
Esophageal Carcinoma,Cancer that forms in tissues lining the esophagus (the muscular tube through which food passes from the throat to the stomach). Two types of esophageal cancer are squamous cell carcinoma (cancer that begins in flat cells lining the esophagus) and adenocarcinoma (cancer that begins in cells that make and release mucus and other fluids).,,,FALSE,,Tumor Type,,,,"ESCA, Cancer of the Esophagus, Esophagus Carcinoma, Carcinoma of Esophagus, Carcinoma of the Esophagus, Esophageal Cancer, esophageal cancer, Cancer of Esophagus",NCIT:C3513,http://purl.obolibrary.org/obo/NCIT_C3513,C3513,
Esophageal Squamous Cell Carcinoma,"A squamous cell carcinoma arising from the esophagus.  It is associated with a long history of tobacco and alcohol abuse and is exceedingly rare before the age of 30.  The median age is around 65 in both males and females.  It is located mostly in the middle and lower third of the esophagus.  Grossly, polypoid, ulcerated, plaque-like and occult lesions have been described.  The microscopic features are the same as in other squamous cell carcinomas.  Any degree of differentiation may occur, and variation within a single tumor is common.  The prognosis is poor.",,,FALSE,,Tumor Type,,,,"SCC of the Esophagus, Squamous Cell Carcinoma of Esophagus, Squamous cell carcinoma of the esophagus, Esophageal Epidermoid Carcinoma, Esophagus Squamous Cell Carcinoma, SCC of Esophagus, Esophageal Squamous Cell Cancer, Esophagus SCC, ESCC, Esophageal SCC, Squamous Cell Carcinoma of the Esophagus, Squamous cell car. - esophagus",NCIT:C4024,http://purl.obolibrary.org/obo/NCIT_C4024,C4024,
Ewing Sarcoma,A type of cancer that forms in bone or soft tissue.,,,FALSE,,Tumor Type,,ICD-O-3,,"ES, Ewing tumor, Ewing's Tumor, Ewing's Sarcoma",NCIT:C4817,http://purl.obolibrary.org/obo/NCIT_C4817,C4817,
Extraventricular Neurocytoma,"A WHO grade 2 neoplasm that arises from the brain parenchyma. Morphologically it is characterized by the presence of neoplastic uniform, round cells with neuronal differentiation. Unlike central neurocytoma, it does not involve the lateral ventricles. It usually affects young adults and has a favorable prognosis.",,,FALSE,,Tumor Type,,,,"Extraventricular Neurocytoma (WHO Grade II), Extraventricular Neurocytoma (WHO Grade 2)",NCIT:C92555,http://purl.obolibrary.org/obo/NCIT_C92555,C92555,
Fibroepithelial Polyp,"A polypoid lesion composed of fibrous tissue and epithelium. Representative examples include skin tag, anal fibroepithelial polyp, and gingival fibroepithelial polyp.",,,FALSE,,Tumor Type,,,,BENIGN FIBROPAPILLOMA,NCIT:C3337,http://purl.obolibrary.org/obo/NCIT_C3337,C3337,
Fibrolamellar Carcinoma,"A distinctive type of liver cell carcinoma that arises in non-cirrhotic livers and is seen predominantly in young patients.  The tumor cells are polygonal and deeply eosinophilic, and are embedded in a fibrous stroma.  The prognosis is similar to classical hepatocellular carcinoma that arises in non-cirrhotic livers, and better than hepatocellular carcinoma that arises in cirrhotic livers.",,,FALSE,,Tumor Type,,ICDO3,,"Fibrolamellar Carcinoma of Liver Cells, Polygonal Cell Type Hepatocellular Carcinoma with Fibrous Stroma, Fibrolamellar Hepatocellular Carcinoma, Hepatocellular carcinoma, fibrolamellar, FLC, Oncocytic Hepatocellular Tumor, Liver Cell Fibrolamellar Carcinoma, Fibrolamellar Carcinoma of the Liver Cells, Hepatocellular Fibrolamellar Carcinoma, Fibrolamellar Cancer",NCIT:C4131,http://purl.obolibrary.org/obo/NCIT_C4131,C4131,Rancho Added 1/7/2022
Fibrosarcoma,A malignant mesenchymal neoplasm of the soft tissue and bone.,,,FALSE,,Tumor Type,,ICD-O-3,,"Malignant Fibromatous Neoplasm, FIBROSARCOMA, MALIGNANT",NCIT:C3043,http://purl.obolibrary.org/obo/NCIT_C3043,C3043,
Follicular Lymphoma,A type of B-cell non-Hodgkin lymphoma (cancer of the immune system) that is usually indolent (slow-growing). The tumor cells grow as groups to form nodules. There are several subtypes of follicular lymphoma.,,,FALSE,,Tumor Type,,ICD-O-3,,"Follicular Non-Hodgkin's Lymphoma, Follicular Centre Cell Lymphoma, Follicle Center Lymphoma, Follicular Non-Hodgkin Lymphoma, Lymphoma, Follicular Centre Cell, LYMPHOMA, FOLLICULAR, MALIGNANT",NCIT:C3209,http://purl.obolibrary.org/obo/NCIT_C3209,C3209,"Term mapped from ICD-O-3, but description from NCIt."
Gallbladder Carcinoma,Cancer that forms in tissues of the gallbladder. The gallbladder is a pear-shaped organ below the liver that collects and stores bile (a fluid made by the liver to digest fat). Gallbladder cancer begins in the innermost layer of tissue and spreads through the outer layers as it grows.,,,FALSE,,Tumor Type,,,,"Carcinoma of Gallbladder, Gallbladder Cancer, Carcinoma of the Gallbladder, Gall bladder carcinoma (adeno), Cancer of Gallbladder, Gall bladder carcinoma (adenocarcinoma), gallbladder cancer, Cancer of the Gallbladder",NCIT:C3844,http://purl.obolibrary.org/obo/NCIT_C3844,C3844,
Gastric Adenocarcinoma,"An adenocarcinoma arising from the stomach glandular epithelium. Gastric adenocarcinoma is primarily a disease of older individuals.  It most commonly develops after a long period of atrophic gastritis and is strongly associated with Helicobacter pylori infection. The lack of early symptoms often delays the diagnosis of gastric cancer. The majority of patients present with advanced tumors which have poor rates of curability. Microscopically, two important histologic types of gastric adenocarcinoma are recognized: the intestinal and diffuse type. The overall prognosis of gastric adenocarcinomas is poor, even in patients who receive a ""curative"" resection (adapted from Sternberg's Surgical Pathology, 3rd ed., 1999).",,,FALSE,,Tumor Type,,,,"Adenocarcinoma - stomach, Adenocarcinoma of the stomach, STAD, Adenocarcinoma of Stomach, Adenocarcinoma, Adenocarcinoma of the Stomach, Stomach Adenocarcinoma, Gastric (Stomach) Adenocarcinoma",NCIT:C4004,http://purl.obolibrary.org/obo/NCIT_C4004,C4004,
Gastric Carcinoma,Cancer that forms in tissues lining the stomach.,,,FALSE,,Tumor Type,,,,"Cancer of Stomach, Carcinoma of Stomach, Gastric (Stomach) Cancer, stomach cancer, Carcinoma of the Stomach, Cancer of the Stomach, Gastric Cancer, Stomach Carcinoma, gastric cancer, Stomach Cancer",NCIT:C4911,http://purl.obolibrary.org/obo/NCIT_C4911,C4911,
Gastric Neoplasm,A benign or malignant neoplasm involving the stomach.,,,FALSE,,Tumor Type,,,,"Tumor of the Stomach, Gastric Tumor, Neoplasm of Stomach, Stomach Tumor, Neoplasm of the Stomach, Stomach Neoplasm, Tumor of Stomach",NCIT:C3387,http://purl.obolibrary.org/obo/NCIT_C3387,C3387,
Gastroesophageal Adenocarcinoma,"A malignant epithelial neoplasm composed of glandular (adenocarcinoma) cells arising at or near the junction of the esophagus and stomach. It encompasses tumors previously classified as distal esophageal, gastroesophageal junction, or gastric cardia adenocarcinomas.",,,FALSE,,Tumor Type,,,,,DOID:0080375,http://purl.obolibrary.org/obo/DOID_0080375,,
Gastroesophageal Junction Adenocarcinoma,"An adenocarcinoma that arises from and straddles the junction of the stomach and esophagus.  The category of adenocarcinomas of the gastroesophageal junction also includes the majority of adenocarcinomas previously called gastric cardia adenocarcinomas.  Squamous cell carcinomas that affect or cross the junction of the stomach and esophagus are classified as carcinomas of the distal esophagus.  Adenocarcinoma of the gastroesophageal junction occurs more often in Caucasian middle aged and elderly males.  Clinical signs and symptoms include dysphagia, abdominal pain, and weight loss.  The prognosis depends on the completeness of the surgical resection, the number of lymph nodes involved by cancer, and the presence or absence of postoperative complications.  The presence of TP53 mutations indicates worse prognosis.",,,FALSE,,Tumor Type,,,,"Adenocarcinoma of Cardioesophageal Junction, Adenocarcinoma of the EG Junction, Adenocarcinoma of the Esophagogastric Junction, Adenocarcinoma of Gastroesophageal Junction, Adenocarcinoma of the Gastroesophageal Junction, Adenocarcinoma of the Cardioesophageal Junction, Adenocarcinoma of the GE Junction, Adenocarcinoma - GEJ, Adenocarcinoma of the gastroesophageal junction",NCIT:C9296,http://purl.obolibrary.org/obo/NCIT_C9296,C9296,
Gastrointestinal Stromal Neoplasm,A type of tumor that usually begins in cells in the wall of the gastrointestinal tract. It can be benign or malignant.,,,FALSE,,Tumor Type,,,,"GISTs, gastrointestinal stromal tumor, Gastrointestinal stromal tumor, Gastrointestinal Stromal Tumor (GIST), GIST, Gastrointestinal Stromal Tumor",NCIT:C3868,http://purl.obolibrary.org/obo/NCIT_C3868,C3868,
Giant Cell Tumor,"A benign, intermediate, or malignant tumor that arises from the bone or soft tissue. It is characterized by the presence of multinucleated osteoclast-like giant cells.",,,FALSE,,Tumor Type,,,,,NCIT:C3055,http://purl.obolibrary.org/obo/NCIT_C3055,C3055,
Glioblastoma,"The most malignant astrocytic tumor (WHO grade 4).  It is composed of poorly differentiated neoplastic astrocytes and is characterized by the presence of cellular polymorphism, nuclear atypia, brisk mitotic activity, vascular thrombosis, microvascular proliferation, and necrosis. It typically affects adults and is preferentially located in the cerebral hemispheres. (Adapted from WHO)",,,FALSE,,Tumor Type,,ICD-O-3,,"GBM (Glioblastoma), Spongioblastoma Multiforme, CNS, glioblastoma (GBM), Glioblastoma multiforme, glioblastoma multiforme, Glioblastoma Multiforme, GBM, Spongioblastoma multiforme",NCIT:C3058,http://purl.obolibrary.org/obo/NCIT_C3058,C3058,
Glioma,"A general term for tumors of the central nervous system, including astrocytomas, ependymal tumors, glioblastoma multiforme, and primitive neuroectodermal tumors.",,,FALSE,,Tumor Type,,ICD-O-3,,"Glial Neoplasm, Tumor of the Neuroglia, Tumor of Neuroglia, Gliomas, Neuroglial Neoplasm, Neoplasm of the Neuroglia, glial tumor, Glial Tumor, Neoplasm of Neuroglia, Neuroglial Tumor",NCIT:C3059,http://purl.obolibrary.org/obo/NCIT_C3059,C3059,
Head and Neck Carcinoma,"A carcinoma that arises from the head and neck region.  Representative examples include oral cavity squamous cell carcinoma, laryngeal squamous cell carcinoma, and salivary gland carcinoma.",,,FALSE,,Tumor Type,,,,"Carcinoma of the Head and Neck, Carcinoma of Head and Neck",NCIT:C35850,http://purl.obolibrary.org/obo/NCIT_C35850,C35850,
Head and Neck Neoplasm,"A carcinoma that arises from the head and neck region.  Representative examples include oral cavity squamous cell carcinoma, laryngeal squamous cell carcinoma, and salivary gland carcinoma.",,,FALSE,,Tumor Type,,,,"Carcinoma of the Head and Neck, Head and Neck Carcinoma, Carcinoma of Head and Neck",NCIT:C3077,http://purl.obolibrary.org/obo/NCIT_C3077,C35850,
Head and Neck Squamous Cell Carcinoma,"Cancer of the head and neck that begins in squamous cells (thin, flat cells that form the surface of the skin, eyes, various internal organs, and the lining of hollow organs and ducts of some glands). Squamous cell carcinoma of the head and neck includes cancers of the nasal cavity, sinuses, lips, mouth, salivary glands, throat, and larynx (voice box). Most head and neck cancers are squamous cell carcinomas.",,,FALSE,,Tumor Type,,,,"Squamous Cell Carcinoma of Head and Neck, HNSCC, squamous cell carcinoma of the head and neck, Squamous Cell Carcinoma of the Head and Neck, SCCHN",NCIT:C34447,http://purl.obolibrary.org/obo/NCIT_C34447,C34447,
Hepatocellular Carcinoma,A type of adenocarcinoma and the most common type of liver tumor.,,,FALSE,,Tumor Type,,ICD-O-3,,"Hepatocellular Cancer, Liver Cell Cancer (Hepatocellular Carcinoma), Carcinoma of the Liver Cells, Hepatoma, Primary Carcinoma of Liver Cells, Primary Carcinoma of the Liver Cells, Carcinoma of Liver Cells, hepatoma, Liver cell carcinoma, Liver Cell Carcinoma, HCC, LIHC",NCIT:C3099,http://purl.obolibrary.org/obo/NCIT_C3099,C3099,
High Grade Ovarian Serous Adenocarcinoma,A rapidly growing serous adenocarcinoma that arises from the ovary. It is characterized by the presence of high grade cytologic features and frequent mitotic figures.,,,FALSE,,Tumor Type,,,,"High-Grade Ovarian Serous Adenocarcinoma, Ovarian High Grade Serous Adenocarcinoma, Ovarian High-Grade Serous Adenocarcinoma",NCIT:C105555,http://purl.obolibrary.org/obo/NCIT_C105555,C105555,
Histiocytic Sarcoma,"An aggressive malignant neoplasm with a poor response to therapy, usually presenting as stage III/IV disease. It is characterized by the presence of neoplastic cells with morphologic and immunophenotypic characteristics similar to those seen in mature histiocytes.",,,FALSE,,Tumor Type,,ICD-O-3,,,NCIT:C27349,http://purl.obolibrary.org/obo/NCIT_C27349,C27349,
Hodgkin Lymphoma,A malignant neoplasm of the lymphatic system that is comprised of abnormal lymphocytes and is characterized by the presence of Reed-Sternberg cells.,,,FALSE,,Tumor Type,,ICD-O-3,,"Hodgkin's Lymphoma, HL, Malignant lymphoma, Hodgkin, Hodgkin's Disease, Hodgkin disease",NCIT:C9357,http://purl.obolibrary.org/obo/NCIT_C9357,C9357,
Intestinal Neoplasm,A benign or malignant neoplasm involving the small or large intestine.,,,FALSE,,Tumor Type,,,,"Tumor of the Intestines, Neoplasm of Intestines, Intestinal Tumors, Intestinal Neoplasms, Intestinal Tumor, Tumor of Intestines, Neoplasm of the Intestines",NCIT:C3141,http://purl.obolibrary.org/obo/NCIT_C3141,C3141,
Intrahepatic Cholangiocarcinoma,A malignant neoplasm of the liver arising from/comprising cells resembling those of bile ducts.,,,FALSE,,Tumor Type,,,,"Intrahepatic Carcinoma of the Bile Duct, iCCA, Intrahepatic Bile Duct Carcinoma, Intrahepatic Carcinoma of Bile Duct, iCC, Intrahepatic Bile Duct Cancer (Cholangiocarcinoma), ICCA, Intrahepatic Cholangiocellular Carcinoma",NCIT:C35417,http://purl.obolibrary.org/obo/NCIT_C35417,C35417,Added by Brynn 05/26/2022
Invasive Ductal Breast Carcinoma,"The most common type of invasive breast cancer. It starts in the cells that line the milk ducts in the breast, grows outside the ducts, and often spreads to the lymph nodes.",,,FALSE,,Tumor Type,,,,"Infiltrating Ductal Carcinoma, Invasive Ductal Carcinoma, Invasive Ductal Adenocarcinoma, Infiltrating Ductal Adenocarcinoma, Invasive Breast Carcinoma of No Special Type, IBC NST, Invasive Ductal Carcinoma of the Breast, Infiltrating Ductal Carcinoma of Breast, infiltrating ductal carcinoma, Invasive Ductal Carcinoma of Breast, Infiltrating Ductal Carcinoma of the Breast, Infiltrating Ductal Breast Carcinoma, Invasive Ductal Carcinoma, NST",NCIT:C4194,http://purl.obolibrary.org/obo/NCIT_C4194,C4194,
Kaposi Sarcoma,A type of cancer characterized by the abnormal growth of blood vessels that develop into skin lesions or occur internally.,,,FALSE,,Tumor Type,,ICD-O-3,,"Multiple hemorrhagic sarcoma, Multiple Hemorrhagic Sarcoma, Kaposi's sarcoma, KS, Kaposi's Sarcoma",NCIT:C9087,http://purl.obolibrary.org/obo/NCIT_C9087,C9087,
Leiomyoma,"A well-circumscribed benign smooth muscle neoplasm characterized by the presence of spindle cells with cigar-shaped nuclei, interlacing fascicles, and a whorled pattern.",,,FALSE,,Tumor Type,,ICD-O-3,,"Leiomyomatous Neoplasm, Fibroid Neoplasm, Fibroid Tumor, LEIOMYOMA, BENIGN, fibroid, Fibroid, Leiomyomatous Tumor",NCIT:C6510,http://purl.obolibrary.org/obo/NCIT_C6510,C6510,
Leukemia,Cancer that starts in blood-forming tissue such as the bone marrow and causes large numbers of blood cells to be produced and enter the bloodstream.,,,FALSE,,Tumor Type,,ICD-O-3,,"Leukemia, Disease, Leukemias, Blood (Leukemia)",NCIT:C3161,http://purl.obolibrary.org/obo/NCIT_C3161,C3161,
Liver and Intrahepatic Bile Duct Carcinoma,Primary liver cancer is cancer that forms in the tissues of the liver. Secondary liver cancer is cancer that spreads to the liver from another part of the body.,,,FALSE,,Tumor Type,,,,"Liver Cancer, Cancer of the Liver and Intrahepatic Biliary Tract, Liver/hepatobiliary cancer, Cancer of Liver, Primary Liver Carcinoma, Cancer of the Liver, Liver and Intrahepatic Biliary Tract Carcinoma, liver cancer, Liver and Intrahepatic Bile Duct Cancer, Liver and Intrahepatic Biliary Tract Cancer, Liver Carcinoma, Cancer of Liver and Intrahepatic Biliary Tract, Biliary Tract Cancer",NCIT:C7927,http://purl.obolibrary.org/obo/NCIT_C7927,C7927,
Liver and Intrahepatic Bile Duct Neoplasm,"A benign or malignant neoplasm that affects the liver parenchyma or intrahepatic bile ducts.  Representative examples of benign neoplasms include hepatocellular adenoma, and bile duct adenoma.  Representative examples of malignant neoplasms include hepatocellular carcinoma, intrahepatic cholangiocarcinoma, and lymphoma.",,,FALSE,,Tumor Type,,,,"Hepatic and Intrahepatic Bile Duct Neoplasm, Liver Neoplasm",NCIT:C7103,http://purl.obolibrary.org/obo/NCIT_C7103,C7103,
Low Grade Glioma,"A grade I or grade II glioma arising from the central nervous system. This category includes pilocytic astrocytoma, diffuse astrocytoma, subependymal giant cell astrocytoma, ependymoma, oligodendroglioma, oligoastrocytoma, and angiocentric glioma.",,,FALSE,,Tumor Type,,,,"CNS, low grade glioma (LGG), LGG, Low-Grade Glioma",NCIT:C132067,http://purl.obolibrary.org/obo/NCIT_C132067,C132067,
Luminal A Breast Carcinoma,"A biologic subset of breast carcinoma defined by high expression of genes characteristic of luminal epithelial cells, including estrogen receptor (ER), estrogen regulated protein LIV-1, and the transcription factors hepatocyte nuclear factor 3, HNF3A, XBP1, and GATA 3.  This subtype of breast cancer is associated with a good prognosis.",,,FALSE,,Tumor Type,,,,"Luminal A Subtype of Breast Carcinoma, Luminal A Breast Cancer, Luminal A Estrogen Receptor Positive Subtype of Breast Carcinoma, Luminal A",NCIT:C53554,http://purl.obolibrary.org/obo/NCIT_C53554,C53554,
Lung Adenocarcinoma,"A carcinoma that arises from the lung and is characterized by the presence of malignant glandular epithelial cells.  There is a male predilection with a male to female ratio of 2:1.  Usually lung adenocarcinoma is asymptomatic and is identified through screening studies or as an incidental radiologic finding.  If clinical symptoms are present they include shortness of breath, cough, hemoptysis, chest pain, and fever.  Tobacco smoke is a known risk factor.",,,FALSE,,Tumor Type,,,,"Adenocarcinoma of Lung, Adenocarcinoma of the Lung, Adenocarcinoma, LUAD",NCIT:C3512,http://purl.obolibrary.org/obo/NCIT_C3512,C3512,
Lung Carcinoma,"Cancer that forms in tissues of the lung, usually in the cells lining air passages. The two main types are small cell lung cancer and non-small cell lung cancer. These types are diagnosed based on how the cells look under a microscope.",,,FALSE,,Tumor Type,,,,"Carcinoma In Situ of Bronchus and Lung, Carcinoma of the Lung, Lung Cancer, Lung Cancer (all types), Cancer of the Lung, lung cancer, Carcinoma of Lung, Cancer of Lung",NCIT:C4878,http://purl.obolibrary.org/obo/NCIT_C4878,C4878,
Lung Neoplasm,"A benign or malignant, primary or metastatic neoplasm involving the lungs.  Representative examples of benign neoplasms include adenoma, papilloma, chondroma, and endobronchial lipoma.  Representative examples of malignant neoplasms include carcinoma, carcinoid tumor, sarcoma, and lymphoma.",,,FALSE,,Tumor Type,,,,"Lung Neoplasms, Tumor of Lung, Neoplasm of Lung, Neoplasm of the Lung, Tumor of the Lung, Lung Tumor",NCIT:C3200,http://purl.obolibrary.org/obo/NCIT_C3200,C3200,
Lung Non-Small Cell Carcinoma,"A group of lung cancers that are named for the kinds of cells found in the cancer and how the cells look under a microscope. The three main types of non-small cell lung cancer are squamous cell carcinoma, large cell carcinoma, and adenocarcinoma. Non-small cell lung cancer is the most common kind of lung cancer.",,,FALSE,,Tumor Type,,,,"Non-Small Cell Carcinoma of the Lung, NSCLC - Non-Small Cell Lung Cancer, non-small cell lung cancer, Non-Small Cell Lung Carcinoma, Non-Small Cell Cancer of the Lung, NSCLC, Non-Small Cell Carcinoma of Lung, Non-Small Cell Cancer of Lung, Non-Small Cell Lung Cancer",NCIT:C2926,http://purl.obolibrary.org/obo/NCIT_C2926,C2926,
Lung Small Cell Carcinoma,An aggressive (fast-growing) cancer that forms in tissues of the lung and can spread to other parts of the body. The cancer cells look small and oval-shaped when looked at under a microscope.,,,FALSE,,Tumor Type,,,,"Small Cell Carcinoma of the Lung, Small Cell Carcinoma of Lung, Small Cell Neuroendocrine Carcinoma of the Lung, Small Cell Lung Carcinoma, Oat Cell Carcinoma of Lung, Oat Cell Carcinoma of the Lung, Small cell lung cancer, Lung Small Cell Neuroendocrine Carcinoma, Lung Oat Cell Carcinoma, Small Cell Lung Cancer, SCLC, Small Cell Neuroendocrine Carcinoma of Lung, Oat Cell Lung Carcinoma, small cell lung cancer",NCIT:C4917,http://purl.obolibrary.org/obo/NCIT_C4917,C4917,
Lung Squamous Cell Carcinoma,"A carcinoma arising from squamous bronchial epithelial cells. It may be keratinizing or non-keratinizing. Keratinizing squamous cell carcinoma is characterized by the presence of keratinization, pearl formation, and/or intercellular bridges. Non-keratinizing squamous cell carcinoma is characterized by the absence of keratinization, pearl formation, and intercellular bridges. Cigarette smoking and arsenic exposure are strongly associated with squamous cell lung carcinoma.",,,FALSE,,Tumor Type,,,,"Epidermoid Cell Carcinoma of the Lung, Epidermoid Cell Carcinoma of Lung, Epidermoid Cell Lung Carcinoma, LUSC, Squamous Cell Carcinoma of Lung, LSCC, Squamous cell lung carcinoma, Squamous Cell Carcinoma of the Lung, Squamous Cell Lung Cancer, Squamous Cell Lung Carcinoma",NCIT:C3493,http://purl.obolibrary.org/obo/NCIT_C3493,C3493,
Lymphoid Leukemia,A type of cancer in which the bone marrow makes too many lymphocytes (white blood cells).,,,FALSE,,Tumor Type,,ICD-O-3,,"Lymphocytic Leukemia, lymphocytic leukemia, Lymphogenous Leukemia",NCIT:C7539,http://purl.obolibrary.org/obo/NCIT_C7539,C7539,
Lymphoma,"Cancer that begins in cells of the immune system. There are two basic categories of lymphomas. One kind is Hodgkin lymphoma, which is marked by the presence of a type of cell called the Reed-Sternberg cell. The other category is non-Hodgkin lymphomas, which includes a large, diverse group of cancers of immune system cells. Non-Hodgkin lymphomas can be further divided into cancers that have an indolent (slow-growing) course and those that have an aggressive (fast-growing) course. These subtypes behave and respond to treatment differently. Both Hodgkin and non-Hodgkin lymphomas can occur in children and adults, and prognosis and treatment depend on the stage and the type of cancer.",,,FALSE,,Tumor Type,,ICD-O-3,,"Lymphomatous, Malignant Lymphoma, Lymphoma (Hodgkin's and Non-Hodgkin's), Lymphoma (Hodgkin and Non-Hodgkin)",NCIT:C3208,http://purl.obolibrary.org/obo/NCIT_C3208,C3208,
Malignant Brain Neoplasm,An abnormal solid mass arising within the brain with histologic features suggesting the potential to metastasize.,,,FALSE,,Tumor Type,,,,"Malignant Brain Tumor, Malignant Tumor of Brain, Malignant Neoplasm of Brain, Brain Cancer, Cancer of Brain, Malignant Tumor of the Brain, Cancer of the Brain, Malignant Neoplasm of the Brain",NCIT:C3568,http://purl.obolibrary.org/obo/NCIT_C3568,C3568,
Malignant Digestive System Neoplasm,A primary or metastatic malignant neoplasm involving any part of the digestive system.,,,FALSE,,Tumor Type,,,,"Malignant Gastrointestinal System Neoplasm, Gastrointestinal System Cancer, Malignant Gastrointestinal Neoplasm",NCIT:C4890,http://purl.obolibrary.org/obo/NCIT_C4890,C4890,
Malignant Genitourinary System Neoplasm,A primary or metastatic malignant neoplasm that affects the genitourinary system.,,,FALSE,,Tumor Type,,,,"Genitourinary System Cancer, Malignant Genitourinary Neoplasm, Genitourinary Cancer",NCIT:C156484,http://purl.obolibrary.org/obo/NCIT_C156484,C156484,
