Attribute,Description,Valid Values,DependsOn,Required,Properties,Parent,DependsOn Component,Source,Validation Rules,Nonpreferred Terms,Ontology Identifier,Ontology Url,NCIt Code,Notes
Globus Pallidus,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Glossopharyngeal Nerve,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Glottis,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Gluteus Maximus,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Greater Curvature of the Stomach,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Hand,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Hand Digit 1,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Hand Phalanx,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Hand Skin,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Hard Palate,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Head and Neck Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Head of the Pancreas,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Head Skin,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Heart,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Helix,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Hematopoietic System,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Hepatic,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Hepatic Duct,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Hepatic Flexure,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Hepatic Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Hip,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Hip Joint,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Hippocampus,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Humerus,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Hymen,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Hyoid Bone,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Hypoglossal Nerve,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Hypopharynx,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Hypothalamus,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Ileocecal Valve,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Ileum,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Iliac Artery,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Iliac Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Iliac Vein,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Iliopsoas Muscle,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Ilium,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Inferior Vena Cava,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Infraclavicular Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Infraclavicular Region,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Infratentorial Brain,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Inguinal Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Inguinal Region,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Inner Canthus,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Inner Ear,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Intercostal Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Intercostal Muscle,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Intercostal Nerve,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Internal Capsule,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Internal Iliac Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Internal Mammary Artery,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Internal Mammary Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Internal Nare,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Intervertebral Disc,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Intestine,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Intra-Abdominal Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Intrahepatic Bile Duct,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Intraocular Route of Administration,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Intrathoracic Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Iris,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Ischiorectal Fossa,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Ischium,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Islet of Langerhans,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Isthmus Uteri,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Jaw Bone,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Jaw Joint,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Jejunum,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Joint,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Kidney,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Knee Joint,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Knee Skin,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Labium,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Labium Majus,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Labium Minus,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Lacrimal Gland,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Lacrimal Sac,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Large Intestine,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Laryngeal Cartilage,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Larynx,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Lateral Ventricle,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Lateral Wall of the Bladder,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Lateral Wall of the Nasopharynx,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Lateral Wall of the Oropharynx,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Lateral Wall of the Pharynx,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Leg Skin,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Lens,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Lesser Curvature of the Stomach,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Ligament,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Lingual Tonsil,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Lingula of the Lung,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Lip,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Liver,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Lobule of the Auricle,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Lower Extremity,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Lower Gingiva,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Lower Lobe of the Lung,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Lower Third of the Esophagus,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Lower-Inner Quadrant of the Breast,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Lower-Outer Quadrant of the Breast,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Lumbar Nerve,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Lumbosacral Plexus,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Lung,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Lymph Node of Inguinal Region or Leg,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Lymphatic,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Main Bronchus,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Male Genitalia,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Male Prepuce,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Mammary Gland,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Mandible,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Masseter Muscle,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Maxilla,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Maxillary Sinus,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Meckel Diverticulum,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Median Nerve,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Mediastinal Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Mediastinum,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Medulla Oblongata,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Meibomian Gland,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Meninges,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Meniscus Lateralis,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Meniscus Medialis,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Mentum,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Mesencephalon,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Mesenteric Artery,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Mesenteric Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Mesentery,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Mesonephric Duct,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Mesonephros,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Mesovarium,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Metacarpal Bone,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Metatarsal Bone,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Middle Cranial Fossa,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Middle Ear,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Middle Lobe of the Right Lung,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Middle Third of the Esophagus,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Minor Salivary Gland,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Mons Pubis,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Mucosa of the Lip,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Mucosa of the Lower Lip,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Mucosa of the Upper Lip,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Muscle,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Musculus Latissimus Dorsi,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Myocardium,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Myometrium,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Nasal Bone,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Nasal Cartilage,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Nasal Cavity,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Nasal Septum,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Nasal Turbinate,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Nasolacrimal Duct,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Nasopharynx,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Neck Skin,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Nerve,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Nervous System,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Nipple,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Nose,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Nostril,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Obturator Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Obturator Nerve,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Occipital Bone,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Occipital Lobe,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Occipital Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Oculomotor Muscle,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Oculomotor Nerve,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Olfactory Nerve,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Omentum,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Optic Chiasm,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Optic Nerve,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Optic Tract,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Oral Cavity,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Orbit,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Oropharynx,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Other Specified Parts of Pancreas,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Outer Canthus,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Ovary,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Palate,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Palatine Tonsil,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Palmar Fascia,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Pancreas,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Pancreatic Duct,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Pancreatic Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Paraaortic Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Paraganglion,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Parametrium,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Paranasal Sinus,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Parasympathetic Nervous System,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Parathyroid Gland,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Paratracheal Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Parietal Bone,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Parietal Lobe,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Parietal Pleura,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Parotid Duct,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Parotid Gland,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Parotid Gland Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Patella,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Pectoral Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Pectoralis Major,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Pelvic Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Pelvis,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Penis,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Pericardium,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Perineum,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Peripheral Nerve,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Peritoneal Cavity,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Peritoneum,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Pharyngeal Tonsil,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Pharynx,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Pia Mater,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Pineal Gland,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Pituitary Gland,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Placenta,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Plantar Fascia,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Plantar Region,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Pleura,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Pons Varolii,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Popliteal Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Portal Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Postcricoid Region,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Posterior Cranial Fossa,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Posterior Mediastinum,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
