Attribute,Description,Valid Values,DependsOn,Required,Properties,Parent,DependsOn Component,Source,Validation Rules,Nonpreferred Terms,Ontology Identifier,Ontology Url,NCIt Code,Notes
tt,Tatar,,,FALSE,,Resource Language,,https://www.loc.gov/standards/iso639-2/php/English_list.php,,,,,,ISO 639-1 2-letter language codes updated 1/11/2013
tw,Twi,,,FALSE,,Resource Language,,https://www.loc.gov/standards/iso639-2/php/English_list.php,,,,,,ISO 639-1 2-letter language codes updated 1/11/2013
ty,Tahitian,,,FALSE,,Resource Language,,https://www.loc.gov/standards/iso639-2/php/English_list.php,,,,,,ISO 639-1 2-letter language codes updated 1/11/2013
ug,"Uighur, Uyghur",,,FALSE,,Resource Language,,https://www.loc.gov/standards/iso639-2/php/English_list.php,,,,,,ISO 639-1 2-letter language codes updated 1/11/2013
uk,Ukrainian,,,FALSE,,Resource Language,,https://www.loc.gov/standards/iso639-2/php/English_list.php,,,,,,ISO 639-1 2-letter language codes updated 1/11/2013
ur,Urdu,,,FALSE,,Resource Language,,https://www.loc.gov/standards/iso639-2/php/English_list.php,,,,,,ISO 639-1 2-letter language codes updated 1/11/2013
uz,Uzbek,,,FALSE,,Resource Language,,https://www.loc.gov/standards/iso639-2/php/English_list.php,,,,,,ISO 639-1 2-letter language codes updated 1/11/2013
ve,Venda,,,FALSE,,Resource Language,,https://www.loc.gov/standards/iso639-2/php/English_list.php,,,,,,ISO 639-1 2-letter language codes updated 1/11/2013
vi,Vietnamese,,,FALSE,,Resource Language,,https://www.loc.gov/standards/iso639-2/php/English_list.php,,,,,,ISO 639-1 2-letter language codes updated 1/11/2013
vo,Volapük,,,FALSE,,Resource Language,,https://www.loc.gov/standards/iso639-2/php/English_list.php,,,,,,ISO 639-1 2-letter language codes updated 1/11/2013
wa,Walloon,,,FALSE,,Resource Language,,https://www.loc.gov/standards/iso639-2/php/English_list.php,,,,,,ISO 639-1 2-letter language codes updated 1/11/2013
wo,Wolof,,,FALSE,,Resource Language,,https://www.loc.gov/standards/iso639-2/php/English_list.php,,,,,,ISO 639-1 2-letter language codes updated 1/11/2013
xh,Xhosa,,,FALSE,,Resource Language,,https://www.loc.gov/standards/iso639-2/php/English_list.php,,,,,,ISO 639-1 2-letter language codes updated 1/11/2013
yi,Yiddish,,,FALSE,,Resource Language,,https://www.loc.gov/standards/iso639-2/php/English_list.php,,,,,,ISO 639-1 2-letter language codes updated 1/11/2013
yo,Yoruba,,,FALSE,,Resource Language,,https://www.loc.gov/standards/iso639-2/php/English_list.php,,,,,,ISO 639-1 2-letter language codes updated 1/11/2013
za,"Chuang, Zhuang",,,FALSE,,Resource Language,,https://www.loc.gov/standards/iso639-2/php/English_list.php,,,,,,ISO 639-1 2-letter language codes updated 1/11/2013
zh,Chinese,,,FALSE,,Resource Language,,https://www.loc.gov/standards/iso639-2/php/English_list.php,,,,,,ISO 639-1 2-letter language codes updated 1/11/2013
zu,Zulu,,,FALSE,,Resource Language,,https://www.loc.gov/standards/iso639-2/php/English_list.php,,,,,,ISO 639-1 2-letter language codes updated 1/11/2013
